t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
14.411082 4.864079 0.031662 14.411082 14.411082 -0.445619 0.723869 0.579135 19.000004 0.000000 14.411082 14.411082
14.412478 4.941676 0.032167 14.412478 14.412478 -0.406374 0.730287 0.581797 19.002502 -0.000022 14.412478 14.412478
14.413868 5.037872 0.032794 14.413868 14.413868 -0.384509 0.725754 0.585084 19.000004 -0.000043 14.413868 14.413868
14.415276 5.134602 0.033423 14.415276 14.415276 -0.371218 0.725786 0.588358 19.000004 -0.000063 14.415276 14.415276
14.416666 5.235049 0.034077 14.416666 14.416666 -0.397296 0.728428 0.591732 19.000004 -0.000084 14.416666 14.416666
14.418077 5.318491 0.034620 14.418077 14.418077 -0.333589 0.727037 0.594509 19.002502 -0.000102 14.418077 14.418077
14.419432 5.431697 0.035357 14.419432 14.419432 -0.420382 0.729398 0.598255 19.002502 -0.000125 14.419432 14.419432
14.420824 5.499728 0.035800 14.420824 14.420824 -0.311511 0.720039 0.600492 19.002502 -0.000142 14.420824 14.420824
14.422214 5.586357 0.036364 14.422214 14.422214 -0.171778 0.726180 0.603328 19.000004 -0.000151 14.422214 14.422214
14.423600 5.685745 0.037011 14.423600 14.423600 -0.092409 0.726199 0.606556 19.000004 -0.000156 14.423600 14.423600
14.424996 5.814892 0.037851 14.424996 14.424996 -0.254756 0.727682 0.610712 19.002502 -0.000170 14.424996 14.424996
14.426381 5.921189 0.038543 14.426381 14.426381 -0.464641 0.731325 0.614115 19.000004 -0.000195 14.426381 14.426381
14.427777 5.946167 0.038706 14.427777 14.427777 -0.170138 0.730232 0.614910 19.000004 -0.000204 14.427777 14.427777
14.429165 6.071593 0.039522 14.429165 14.429165 -0.142227 0.732110 0.618877 19.002502 -0.000212 14.429165 14.429165
14.430560 6.169387 0.040159 14.430560 14.430560 -0.137300 0.734944 0.621958 19.000004 -0.000220 14.430560 14.430560
14.431952 6.260268 0.040751 14.431952 14.431952 -0.109505 0.734917 0.624800 19.000004 -0.000226 14.431952 14.431952
14.433343 6.367094 0.041446 14.433343 14.433343 -0.169728 0.728948 0.628121 19.000004 -0.000235 14.433343 14.433343
14.434733 6.457445 0.042034 14.434733 14.434733 -0.191556 0.731232 0.630914 19.000004 -0.000245 14.434733 14.434733
14.436119 6.545139 0.042605 14.436119 14.436119 -0.167547 0.728961 0.633605 19.002502 -0.000254 14.436119 14.436119
14.437516 6.648778 0.043280 14.437516 14.437516 -0.207772 0.730310 0.636775 19.002502 -0.000265 14.437516 14.437516
14.438923 6.754011 0.043965 14.438923 14.438923 -0.304547 0.732797 0.639981 19.000004 -0.000282 14.438923 14.438923
14.440346 6.836389 0.044501 14.440346 14.440346 -0.287997 0.728493 0.642474 19.000004 -0.000297 14.440346 14.440346
14.441747 6.923553 0.045068 14.441747 14.441747 -0.223046 0.728179 0.645100 19.000004 -0.000310 14.441747 14.441747
14.443080 7.000086 0.045566 14.443080 14.443080 -0.077866 0.728726 0.647397 19.000004 -0.000314 14.443080 14.443080
14.444470 7.123388 0.046369 14.444470 14.444470 -0.154862 0.729903 0.651077 19.000004 -0.000322 14.444470 14.444470
14.445861 7.223305 0.047019 14.445861 14.445861 -0.252720 0.731506 0.654038 19.002502 -0.000336 14.445861 14.445861
14.447249 7.286550 0.047431 14.447249 14.447249 -0.127476 0.733443 0.655914 19.000004 -0.000343 14.447249 14.447249
14.448644 7.409318 0.048230 14.448644 14.448644 -0.216002 0.730991 0.659529 19.000004 -0.000354 14.448644 14.448644
14.450034 7.493824 0.048780 14.450034 14.450034 -0.221253 0.730639 0.662000 19.002502 -0.000366 14.450034 14.450034
14.451420 7.562384 0.049227 14.451420 14.451420 -0.058252 0.727853 0.664002 19.002502 -0.000370 14.451420 14.451420
14.452817 7.675590 0.049963 14.452817 14.452817 -0.052204 0.727919 0.667294 19.002502 -0.000372 14.452817 14.452817
14.454202 7.781353 0.050652 14.454202 14.454202 -0.125874 0.730565 0.670356 19.002502 -0.000379 14.454202 14.454202
14.455597 7.857356 0.051147 14.455597 14.455597 -0.063123 0.732930 0.672547 19.002502 -0.000383 14.455597 14.455597
14.456984 7.952488 0.051766 14.456984 14.456984 -0.023479 0.733630 0.675287 19.000004 -0.000384 14.456984 14.456984
14.458380 8.047090 0.052382 14.458380 14.458380 0.006772 0.725146 0.677989 19.002502 -0.000383 14.458380 14.458380
14.459772 8.130003 0.052921 14.459772 14.459772 0.104400 0.734122 0.680353 19.002502 -0.000378 14.459772 14.459772
14.461185 8.231514 0.053582 14.461185 14.461185 0.141194 0.734562 0.683244 19.000004 -0.000370 14.461185 14.461185
14.462584 8.337276 0.054271 14.462584 14.462584 0.094587 0.733348 0.686238 19.000004 -0.000365 14.462584 14.462584
14.464001 8.404772 0.054710 14.464001 14.464001 0.243043 0.729133 0.688142 19.000004 -0.000352 14.464001 14.464001
14.465330 8.489813 0.055264 14.465330 14.465330 0.390226 0.728681 0.690534 19.000004 -0.000331 14.465330 14.465330
14.466727 8.617896 0.056097 14.466727 14.466727 0.281356 0.730458 0.694118 19.002502 -0.000316 14.466727 14.466727
14.468119 8.714626 0.056727 14.468119 14.468119 0.173542 0.722680 0.696824 19.000004 -0.000306 14.468119 14.468119
14.469510 8.802849 0.057301 14.469510 14.469510 0.120775 0.733914 0.699272 19.002502 -0.000300 14.469510 14.469510
14.470894 8.867692 0.057723 14.470894 14.470894 0.264375 0.737360 0.701072 19.002502 -0.000285 14.470894 14.470894
14.472292 8.969204 0.058384 14.472292 14.472292 0.327422 0.734671 0.703887 19.000004 -0.000268 14.472292 14.472292
14.473683 9.077089 0.059086 14.473683 14.473683 0.282423 0.733683 0.706862 19.000004 -0.000252 14.473683 14.473683
14.475074 9.174349 0.059719 14.475074 14.475074 0.220839 0.734074 0.709536 19.000004 -0.000240 14.475074 14.475074
14.476464 9.237599 0.060131 14.476464 14.476464 0.369902 0.734384 0.711270 19.000004 -0.000220 14.476464 14.476464
14.477854 9.342832 0.060816 14.477854 14.477854 0.408126 0.738715 0.714147 19.000004 -0.000198 14.477854 14.477854
14.479247 9.466134 0.061619 14.479247 14.479247 0.240421 0.731050 0.717501 19.002502 -0.000185 14.479247 14.479247
14.480633 9.550635 0.062169 14.480633 14.480633 0.162138 0.733830 0.719802 19.000004 -0.000176 14.480633 14.480633
