t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.109890 5.998252 0.039151 0.109890 0.109890 0.278294 0.000528 0.617077 19.000004 0.000000 0.109890 0.109890
0.111277 6.063625 0.039577 0.111277 0.111277 0.451981 0.000529 0.619148 19.000004 0.000015 0.111277 0.111277
0.112673 6.164601 0.040236 0.112673 0.112673 0.543059 0.000528 0.622325 19.002502 0.000032 0.112673 0.112673
0.114064 6.252295 0.040809 0.114064 0.114064 0.653493 0.000527 0.625079 19.000004 0.000054 0.114064 0.114064
0.115447 6.350089 0.041447 0.115447 0.115447 0.715793 0.000527 0.628121 19.002502 0.000077 0.115447 0.115447
0.116840 6.434061 0.041995 0.116840 0.116840 0.828065 0.000529 0.630729 19.000004 0.000104 0.116840 0.116840
0.118235 6.534508 0.042651 0.118235 0.118235 0.869325 0.000529 0.633826 19.000004 0.000133 0.118235 0.118235
0.119627 6.622206 0.043223 0.119627 0.119627 0.938813 0.000527 0.636511 19.002502 0.000163 0.119627 0.119627
0.121018 6.727969 0.043913 0.121018 0.121018 0.909054 0.000527 0.639737 19.002502 0.000193 0.121018 0.121018
0.122410 6.844362 0.044673 0.122410 0.122410 0.729939 0.000528 0.643268 19.002502 0.000217 0.122410 0.122410
0.123801 6.904949 0.045069 0.123801 0.123801 0.798367 0.000528 0.645097 19.002502 0.000243 0.123801 0.123801
0.125192 6.994236 0.045651 0.125192 0.125192 0.878530 0.000526 0.647776 19.005001 0.000272 0.125192 0.125192
0.126582 7.100533 0.046345 0.126582 0.126582 0.853967 0.000527 0.650957 19.005001 0.000299 0.126582 0.126582
0.127974 7.217990 0.047112 0.127974 0.127974 0.671177 0.000527 0.654458 19.002502 0.000321 0.127974 0.127974
0.129361 7.279107 0.047511 0.129361 0.129361 0.739307 0.000526 0.656269 19.002502 0.000345 0.129361 0.129361
0.130757 7.365206 0.048073 0.130757 0.130757 0.834531 0.000526 0.658812 19.002502 0.000373 0.130757 0.130757
0.132147 7.423141 0.048451 0.132147 0.132147 1.143218 0.000527 0.660517 19.002502 0.000410 0.132147 0.132147
0.133532 7.565576 0.049380 0.133532 0.133532 1.063683 0.000527 0.664690 19.002502 0.000445 0.133532 0.133532
0.134927 7.647954 0.049918 0.134927 0.134927 1.067621 0.000525 0.667092 19.002502 0.000480 0.134927 0.134927
0.136320 7.740963 0.050525 0.136320 0.136320 1.065473 0.000527 0.669799 19.000004 0.000514 0.136320 0.136320
0.137711 7.838223 0.051160 0.137711 0.137711 1.031722 0.000528 0.672612 19.000004 0.000548 0.137711 0.137711
0.139101 7.922724 0.051712 0.139101 0.139101 1.057737 0.000527 0.675047 19.000004 0.000583 0.139101 0.139101
0.140494 8.024240 0.052374 0.140494 0.140494 1.017539 0.000525 0.677955 19.002502 0.000616 0.140494 0.140494
0.141884 8.107677 0.052919 0.141884 0.141884 1.045687 0.000526 0.680347 19.000004 0.000650 0.141884 0.141884
0.143274 8.213974 0.053613 0.143274 0.143274 0.972496 0.000527 0.683382 18.997505 0.000682 0.143274 0.143274
0.144665 8.296887 0.054154 0.144665 0.144665 0.979608 0.000528 0.685730 19.000004 0.000714 0.144665 0.144665
0.146051 8.355346 0.054535 0.146051 0.146051 1.210632 0.000527 0.687385 19.000004 0.000753 0.146051 0.146051
0.147446 8.463236 0.055239 0.147446 0.147446 1.291682 0.000526 0.690430 19.000004 0.000795 0.147446 0.147446
0.148838 8.598763 0.056124 0.148838 0.148838 1.069790 0.000527 0.694239 19.000004 0.000830 0.148838 0.148838
0.150229 8.649783 0.056457 0.150229 0.150229 1.166685 0.000527 0.695667 19.000004 0.000868 0.150229 0.150229
0.151616 8.790095 0.057373 0.151616 0.151616 0.923198 0.000527 0.699590 18.997505 0.000899 0.151616 0.151616
