t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
10.798566 153.115439 1.000000 10.798566 10.798566 -53.570552 0.000527 3999077.792346 19.000004 3.772740 10.798566 10.798566
10.799956 153.101091 0.999906 10.799956 10.799956 -53.553923 0.000528 42675.156900 19.005001 3.770077 10.799956 10.799956
10.801343 153.109059 0.999958 10.801343 10.801343 -53.595773 0.000528 95980.597699 19.005001 3.767411 10.801343 10.801343
10.802740 153.100557 0.999903 10.802740 10.802740 -53.563938 0.000528 41143.490769 18.997505 3.764747 10.802740 10.802740
10.804129 153.113315 0.999986 10.804129 10.804129 -53.624459 0.000529 288394.053564 19.000004 3.762080 10.804129 10.804129
10.805522 153.102150 0.999913 10.805522 10.805522 -53.587653 0.000529 46077.518848 19.000004 3.759415 10.805522 10.805522
10.806911 153.105342 0.999934 10.806911 10.806911 -53.578622 0.000527 60646.095561 19.002502 3.756750 10.806911 10.806911
10.808303 153.103214 0.999920 10.808303 10.808303 -53.550907 0.000527 50087.595144 19.005001 3.754087 10.808303 10.808303
10.809695 153.108530 0.999955 10.809695 10.809695 -53.561370 0.000527 88625.037258 19.000004 3.751423 10.809695 10.809695
10.811079 153.104808 0.999931 10.811079 10.811079 -53.538049 0.000525 57597.398566 19.000004 3.748761 10.811079 10.811079
10.812477 153.106406 0.999941 10.812477 10.812477 -53.527043 0.000526 67792.008759 18.997505 3.746099 10.812477 10.812477
10.813867 153.108530 0.999955 10.813867 10.813867 -53.528110 0.000527 88625.037258 19.000004 3.743436 10.813867 10.813867
10.815258 153.112251 0.999979 10.815258 10.815258 -53.549909 0.000527 192114.144999 19.000004 3.740773 10.815258 10.815258
10.816651 153.108000 0.999951 10.816651 10.816651 -53.532873 0.000526 82314.695784 19.002502 3.738111 10.816651 10.816651
10.818040 153.108530 0.999955 10.818040 10.818040 -53.519849 0.000525 88623.521344 19.005001 3.735449 10.818040 10.818040
10.819432 153.105342 0.999934 10.819432 10.819432 -53.482937 0.000525 60646.095561 19.002502 3.732789 10.819432 10.819432
10.820818 153.107466 0.999948 10.820818 10.820818 -53.464787 0.000528 76796.541383 19.002502 3.730130 10.820818 10.820818
10.822214 153.111717 0.999976 10.822214 10.822214 -53.475097 0.000528 164524.345186 19.000004 3.727471 10.822214 10.822214
10.823605 153.108000 0.999951 10.823605 10.823605 -53.452848 0.000527 82315.399784 19.000004 3.724812 10.823605 10.823605
10.824996 153.093648 0.999858 10.824996 10.824996 -53.333234 0.000527 28097.796922 19.000004 3.722160 10.824996 10.824996
10.826386 153.097899 0.999885 10.826386 10.826386 -53.267049 0.000526 34908.678573 19.000004 3.719511 10.826386 10.826386
10.827779 153.098433 0.999889 10.827779 10.827779 -53.213393 0.000525 36006.236694 18.997505 3.716864 10.827779 10.827779
10.829168 153.099497 0.999896 10.829168 10.829168 -53.175372 0.000527 38409.410803 19.000004 3.714219 10.829168 10.829168
10.830554 153.097899 0.999885 10.830554 10.830554 -53.131910 0.000527 34908.678573 19.000004 3.711577 10.830554 10.830554
10.831951 153.103749 0.999924 10.831951 10.831951 -53.136757 0.000527 52378.213134 19.002502 3.708934 10.831951 10.831951
10.833342 153.098963 0.999892 10.833342 10.833342 -53.105152 0.000529 37163.008622 19.002502 3.706293 10.833342 10.833342
10.834734 153.100027 0.999899 10.834734 10.834734 -53.087918 0.000527 39728.966777 19.002502 3.703653 10.834734 10.834734
10.836124 153.092054 0.999847 10.836124 10.836124 -53.018207 0.000526 26182.615085 19.002502 3.701016 10.836124 10.836124
10.837516 153.103749 0.999924 10.837516 10.837516 -53.045080 0.000527 52378.661101 19.000004 3.698378 10.837516 10.837516
10.838906 153.093118 0.999854 10.838906 10.838906 -52.990001 0.000529 27431.340389 18.997505 3.695743 10.838906 10.838906
10.840291 153.093648 0.999858 10.840291 10.840291 -52.952802 0.000530 28099.787800 18.995007 3.693109 10.840291 10.840291
10.841688 153.094182 0.999861 10.841688 10.841688 -52.926945 0.000528 28804.589427 18.997505 3.690477 10.841688 10.841688
10.843079 153.088867 0.999826 10.843079 10.843079 -52.870151 0.000525 23042.011402 19.000004 3.687847 10.843079 10.843079
10.844470 153.095776 0.999872 10.844470 10.844470 -52.874967 0.000526 31138.755357 19.002502 3.685218 10.844470 10.844470
10.845862 153.093118 0.999854 10.845862 10.845862 -52.860040 0.000527 27431.105781 19.000004 3.682589 10.845862 10.845862
10.847253 153.064948 0.999670 10.847253 10.847253 -52.655851 0.000528 12125.367115 19.000004 3.679970 10.847253 10.847253
10.848650 153.080894 0.999774 10.848650 10.848650 -52.611872 0.000527 17723.559432 18.997505 3.677353 10.848650 10.848650
10.850029 153.073450 0.999726 10.850029 10.850029 -52.523251 0.000527 14582.181436 18.995007 3.674741 10.850029 10.850029
10.851425 153.079300 0.999764 10.851425 10.851425 -52.498475 0.000526 16942.958691 18.995007 3.672130 10.851425 10.851425
10.852818 153.064418 0.999667 10.852818 10.852818 -52.378507 0.000528 11999.592218 18.997505 3.669525 10.852818 10.852818
10.854207 153.084081 0.999795 10.854207 10.854207 -52.427291 0.000526 19525.219041 18.997505 3.666918 10.854207 10.854207
10.855598 153.074514 0.999733 10.855598 10.855598 -52.400397 0.000528 14960.317109 19.000004 3.664312 10.855598 10.855598
10.856990 153.094712 0.999865 10.856990 10.856990 -52.527167 0.000528 29540.093519 19.002502 3.661699 10.856990 10.856990
10.858382 153.095776 0.999872 10.858382 10.858382 -52.636563 0.000526 31138.755357 19.002502 3.659082 10.858382 10.858382
10.859766 153.094182 0.999861 10.859766 10.859766 -52.718720 0.000525 28804.343074 19.000004 3.656460 10.859766 10.859766
10.861164 153.083017 0.999788 10.861164 10.861164 -52.712511 0.000527 18884.352992 18.997505 3.653838 10.861164 10.861164
10.862554 153.094182 0.999861 10.862554 10.862554 -52.791507 0.000526 28804.589427 18.997505 3.651213 10.862554 10.862554
10.863945 153.084081 0.999795 10.863945 10.863945 -52.785205 0.000527 19526.435505 18.995007 3.648587 10.863945 10.863945
10.865336 153.071857 0.999715 10.865336 10.865336 -52.701413 0.000528 14047.778475 19.002502 3.645966 10.865336 10.865336
10.866726 153.070263 0.999705 10.866726 10.866726 -52.629093 0.000527 13552.271011 19.000004 3.643349 10.866726 10.866726
10.868118 153.073985 0.999729 10.868118 10.868118 -52.600035 0.000528 14769.173243 19.000004 3.640733 10.868118 10.868118
10.869504 153.093648 0.999858 10.869504 10.869504 -52.715161 0.000528 28097.796922 19.000004 3.638111 10.869504 10.869504
10.870900 153.090990 0.999840 10.870900 10.870900 -52.787774 0.000526 25043.440324 18.997505 3.635486 10.870900 10.870900
10.872292 153.092584 0.999851 10.872292 10.872292 -52.861674 0.000528 26791.465925 18.995007 3.632857 10.872292 10.872292
10.873683 153.088332 0.999823 10.873683 10.873683 -52.894151 0.000528 22587.827331 18.997505 3.630226 10.873683 10.873683
10.875072 153.090460 0.999837 10.875072 10.875072 -52.938438 0.000527 24512.441590 18.997505 3.627593 10.875072 10.875072
10.876462 153.064418 0.999667 10.876462 10.876462 -52.795145 0.000526 11999.592218 18.997505 3.624968 10.876462 10.876462
10.877856 153.093648 0.999858 10.877856 10.877856 -52.890873 0.000526 28097.796922 19.000004 3.622337 10.877856 10.877856
10.879240 153.090990 0.999840 10.879240 10.879240 -52.942867 0.000528 25043.011957 19.002502 3.619704 10.879240 10.879240
10.880637 153.093648 0.999858 10.880637 10.880637 -53.005834 0.000527 28097.556616 19.002502 3.617068 10.880637 10.880637
10.882029 153.089931 0.999833 10.882029 10.882029 -53.031404 0.000529 24003.285955 19.000004 3.614431 10.882029 10.882029
