t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.102935 5.613993 0.036665 0.102935 0.102935 -0.083823 0.000526 0.604829 19.002502 0.000000 0.102935 0.102935
0.104326 5.670329 0.037033 0.104326 0.104326 0.071745 0.000526 0.606667 19.000004 0.000004 0.104326 0.104326
0.105716 5.798417 0.037870 0.105716 0.105716 -0.028176 0.000526 0.610796 19.005001 0.000002 0.105716 0.105716
0.107107 5.870164 0.038338 0.107107 0.107107 0.041734 0.000527 0.613104 19.002502 0.000004 0.107107 0.107107
0.108499 5.993466 0.039143 0.108499 0.108499 -0.096259 0.000528 0.617032 19.005001 -0.000001 0.108499 0.108499
0.109890 6.061497 0.039588 0.109890 0.109890 -0.030074 0.000529 0.619194 19.002502 -0.000002 0.109890 0.109890
0.111277 6.136966 0.040081 0.111277 0.111277 0.141647 0.000526 0.621570 19.005001 0.000005 0.111277 0.111277
0.112673 6.250701 0.040823 0.112673 0.112673 0.151846 0.000526 0.625144 19.002502 0.000013 0.112673 0.112673
0.114064 6.374538 0.041632 0.114064 0.114064 -0.035191 0.000526 0.629002 19.002502 0.000011 0.114064 0.114064
0.115447 6.435125 0.042028 0.115447 0.115447 0.036509 0.000525 0.630885 19.000004 0.000013 0.115447 0.115447
0.116840 6.541951 0.042726 0.116840 0.116840 0.008266 0.000527 0.634179 19.000004 0.000013 0.116840 0.116840
0.118235 6.624329 0.043264 0.118235 0.118235 0.063920 0.000526 0.636706 19.000004 0.000016 0.118235 0.118235
0.119627 6.724247 0.043916 0.119627 0.119627 0.069609 0.000530 0.639762 18.997505 0.000020 0.119627 0.119627
0.121018 6.805031 0.044444 0.121018 0.121018 0.159859 0.000526 0.642255 18.995007 0.000028 0.121018 0.121018
0.122410 6.893259 0.045020 0.122410 0.122410 0.272223 0.000524 0.644884 18.997505 0.000042 0.122410 0.122410
0.123801 7.003803 0.045742 0.123801 0.123801 0.252600 0.000525 0.648209 18.997505 0.000055 0.123801 0.123801
0.125192 7.098405 0.046360 0.125192 0.125192 0.232027 0.000527 0.651036 19.000004 0.000066 0.125192 0.125192
0.126582 7.210547 0.047092 0.126582 0.126582 0.091994 0.000528 0.654375 19.000004 0.000071 0.126582 0.126582
0.127974 7.285486 0.047582 0.127974 0.127974 0.105125 0.000525 0.656597 19.000004 0.000076 0.127974 0.127974
0.129361 7.357768 0.048054 0.129361 0.129361 0.256026 0.000528 0.658727 19.002502 0.000089 0.129361 0.129361
0.130757 7.448648 0.048647 0.130757 0.130757 0.394154 0.000526 0.661407 19.000004 0.000109 0.130757 0.130757
0.132147 7.560790 0.049380 0.132147 0.132147 0.385307 0.000528 0.664693 19.000004 0.000128 0.132147 0.132147
0.133532 7.634136 0.049859 0.133532 0.133532 0.512666 0.000527 0.666833 19.000004 0.000154 0.133532 0.133532
0.134927 7.731396 0.050494 0.134927 0.134927 0.587847 0.000525 0.669660 19.000004 0.000184 0.134927 0.134927
0.136320 7.821747 0.051084 0.136320 0.136320 0.667290 0.000525 0.672282 18.997505 0.000218 0.136320 0.136320
0.137711 7.919537 0.051723 0.137711 0.137711 0.700669 0.000526 0.675096 19.000004 0.000253 0.137711 0.137711
0.139101 8.013075 0.052334 0.139101 0.139101 0.723669 0.000527 0.677783 19.000004 0.000289 0.139101 0.139101
0.140494 8.107148 0.052948 0.140494 0.140494 0.732660 0.000526 0.680475 19.000004 0.000326 0.140494 0.140494
0.141884 8.200156 0.053555 0.141884 0.141884 0.741460 0.000525 0.683127 19.000004 0.000364 0.141884 0.141884
0.143274 8.296887 0.054187 0.143274 0.143274 0.722073 0.000526 0.685881 18.997505 0.000400 0.143274 0.143274
0.144665 8.384045 0.054756 0.144665 0.144665 0.743824 0.000525 0.688348 18.997505 0.000438 0.144665 0.144665
0.146051 8.481305 0.055392 0.146051 0.146051 0.728975 0.000527 0.691087 19.000004 0.000475 0.146051 0.146051
0.147446 8.587073 0.056082 0.147446 0.147446 0.633951 0.000527 0.694060 19.000004 0.000507 0.147446 0.147446
0.148838 8.673702 0.056648 0.148838 0.148838 0.597722 0.000527 0.696486 19.000004 0.000537 0.148838 0.148838
0.150229 8.773085 0.057297 0.150229 0.150229 0.525354 0.000530 0.699261 19.000004 0.000563 0.150229 0.150229
0.151616 8.859719 0.057863 0.151616 0.151616 0.508584 0.000527 0.701672 19.000004 0.000589 0.151616 0.151616
0.153012 8.959103 0.058512 0.153012 0.153012 0.451868 0.000526 0.704430 19.000004 0.000612 0.153012 0.153012
0.154402 9.025005 0.058942 0.154402 0.154402 0.585412 0.000527 0.706259 18.997505 0.000641 0.154402 0.154402
0.155794 9.107917 0.059484 0.155794 0.155794 0.756339 0.000527 0.708542 19.000004 0.000679 0.155794 0.155794
0.157185 9.234407 0.060310 0.157185 0.157185 0.672132 0.000528 0.712028 18.997505 0.000713 0.157185 0.157185
0.158575 9.295528 0.060709 0.158575 0.158575 0.816124 0.000528 0.713699 19.000004 0.000755 0.158575 0.158575
0.159966 9.404483 0.061421 0.159966 0.159966 0.822215 0.000531 0.716686 18.997505 0.000796 0.159966 0.159966
0.161358 9.491112 0.061987 0.161358 0.161358 0.867655 0.000526 0.719049 18.997505 0.000840 0.161358 0.161358
0.162749 9.586244 0.062608 0.162749 0.162749 0.885433 0.000528 0.721637 18.997505 0.000884 0.162749 0.162749
0.164139 9.679253 0.063215 0.164139 0.164139 0.895303 0.000527 0.724160 18.997505 0.000930 0.164139 0.164139
0.165529 9.796710 0.063983 0.165529 0.165529 0.733907 0.000527 0.727331 19.000004 0.000967 0.165529 0.165529
0.166922 9.871649 0.064472 0.166922 0.166922 0.723678 0.000525 0.729359 18.997505 0.001003 0.166922 0.166922
0.168313 9.972097 0.065128 0.168313 0.168313 0.661180 0.000527 0.732063 18.997505 0.001037 0.168313 0.168313
0.169699 10.048630 0.065628 0.169699 0.169699 0.717766 0.000528 0.734111 19.000004 0.001073 0.169699 0.169699
0.171094 10.156540 0.066333 0.171094 0.171094 0.664832 0.000527 0.737002 19.000004 0.001106 0.171094 0.171094
0.172487 10.247955 0.066930 0.172487 0.172487 0.624038 0.000527 0.739450 18.997505 0.001138 0.172487 0.172487
0.173877 10.363814 0.067686 0.173877 0.173877 0.436304 0.000527 0.742537 18.997505 0.001160 0.173877 0.173877
0.175268 10.411647 0.067999 0.175268 0.175268 0.581210 0.000528 0.743809 18.997505 0.001189 0.175268 0.175268
0.176655 10.540794 0.068842 0.176655 0.176655 0.455173 0.000530 0.747229 19.000004 0.001212 0.176655 0.176655
0.178048 10.639652 0.069488 0.178048 0.178048 0.314024 0.000527 0.749905 18.992508 0.001228 0.178048 0.178048
0.179450 10.730003 0.070078 0.179450 0.179450 0.216889 0.000528 0.752284 18.995007 0.001239 0.179450 0.179450
0.180833 10.824071 0.070692 0.180833 0.180833 0.129802 0.000528 0.754762 18.995007 0.001245 0.180833 0.180833
0.182224 10.893695 0.071147 0.182224 0.182224 0.215620 0.000526 0.756593 18.995007 0.001256 0.182224 0.182224
0.183613 10.985640 0.071747 0.183613 0.183613 0.290261 0.000527 0.758959 18.997505 0.001271 0.183613 0.183613
0.185006 11.091937 0.072442 0.185006 0.185006 0.259497 0.000526 0.761791 18.995007 0.001284 0.185006 0.185006
0.186396 11.170593 0.072955 0.186396 0.186396 0.333315 0.000527 0.763800 18.997505 0.001301 0.186396 0.186396
0.187781 11.281142 0.073677 0.187781 0.187781 0.272663 0.000524 0.766684 18.997505 0.001315 0.187781 0.187781
0.189178 11.381059 0.074330 0.189178 0.189178 0.178572 0.000528 0.769285 18.997505 0.001324 0.189178 0.189178
0.190570 11.460779 0.074851 0.190570 0.190570 0.190813 0.000528 0.771350 19.000004 0.001333 0.190570 0.190570
0.191961 11.537847 0.075354 0.191961 0.191961 0.303289 0.000525 0.773342 19.002502 0.001349 0.191961 0.191961
0.193351 11.663807 0.076177 0.193351 0.193351 0.178245 0.000527 0.776610 19.000004 0.001358 0.193351 0.193351
0.194744 11.727581 0.076593 0.194744 0.194744 0.268151 0.000526 0.778259 19.000004 0.001371 0.194744 0.194744
0.196133 11.820590 0.077201 0.196133 0.196133 0.336979 0.000524 0.780659 19.000004 0.001388 0.196133 0.196133
0.197526 11.934325 0.077943 0.197526 0.197526 0.252690 0.000527 0.783588 19.000004 0.001401 0.197526 0.197526
0.198917 12.014580 0.078467 0.198917 0.198917 0.269386 0.000525 0.785652 19.000004 0.001414 0.198917 0.198917
0.200308 12.097488 0.079009 0.200308 0.200308 0.347086 0.000526 0.787780 19.000004 0.001432 0.200308 0.200308
0.201695 12.203255 0.079700 0.201695 0.201695 0.321404 0.000527 0.790492 19.000004 0.001448 0.201695 0.201695
0.203089 12.303702 0.080356 0.203089 0.203089 0.248992 0.000527 0.793062 19.000004 0.001461 0.203089 0.203089
0.204481 12.365883 0.080762 0.204481 0.204481 0.391528 0.000526 0.794650 19.000004 0.001481 0.204481 0.204481
0.205864 12.484404 0.081536 0.205864 0.205864 0.334319 0.000525 0.797674 19.000004 0.001497 0.205864 0.205864
0.207262 12.583792 0.082185 0.207262 0.207262 0.244513 0.000526 0.800206 19.000004 0.001510 0.207262 0.207262
0.208652 12.669887 0.082747 0.208652 0.208652 0.214668 0.000526 0.802388 19.002502 0.001521 0.208652 0.208652
0.210044 12.761302 0.083344 0.210044 0.210044 0.196839 0.000526 0.804710 19.002502 0.001530 0.210044 0.210044
0.211434 12.846338 0.083900 0.211434 0.211434 0.233912 0.000530 0.806866 19.002502 0.001542 0.211434 0.211434
0.212826 12.912775 0.084334 0.212826 0.212826 0.435991 0.000525 0.808550 19.002502 0.001564 0.212826 0.212826
0.214217 13.035013 0.085132 0.214217 0.214217 0.397559 0.000528 0.811642 19.002502 0.001584 0.214217 0.214217
0.215609 13.143433 0.085840 0.215609 0.215609 0.267196 0.000525 0.814387 19.000004 0.001598 0.215609 0.215609
0.216998 13.222094 0.086354 0.216998 0.216998 0.251357 0.000526 0.816378 18.997505 0.001611 0.216998 0.216998
0.218390 13.315103 0.086961 0.218390 0.218390 0.232498 0.000526 0.818721 18.997505 0.001622 0.218390 0.218390
0.219781 13.411828 0.087593 0.219781 0.219781 0.189393 0.000524 0.821155 18.997505 0.001632 0.219781 0.219781
0.221172 13.489955 0.088103 0.221172 0.221172 0.250146 0.000528 0.823118 18.997505 0.001644 0.221172 0.221172
0.222563 13.602631 0.088839 0.222563 0.222563 0.164023 0.000527 0.825998 18.995007 0.001653 0.222563 0.222563
0.223948 13.675443 0.089315 0.223948 0.223948 0.223491 0.000524 0.827772 18.997505 0.001664 0.223948 0.223948
0.225344 13.779082 0.089991 0.225344 0.225344 0.197860 0.000525 0.830360 19.000004 0.001674 0.225344 0.225344
0.226736 13.869963 0.090585 0.226736 0.226736 0.188608 0.000527 0.832626 19.002502 0.001683 0.226736 0.226736
0.228126 13.928956 0.090970 0.228126 0.228126 0.402834 0.000527 0.834107 19.000004 0.001704 0.228126 0.228126
0.229518 14.048536 0.091751 0.229518 0.229518 0.391588 0.000526 0.837085 19.002502 0.001724 0.229518 0.229518
