t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.105716 5.853688 0.038187 0.105716 0.105716 -0.381847 0.000528 0.612360 19.002502 0.000000 0.105716 0.105716
0.107107 5.920655 0.038623 0.107107 0.107107 -0.232819 0.000527 0.614511 18.997505 -0.000012 0.107107 0.107107
0.108499 5.999845 0.039140 0.108499 0.108499 -0.004117 0.000528 0.617031 18.997505 -0.000012 0.108499 0.108499
0.109890 6.163542 0.040208 0.109890 0.109890 -0.286500 0.000527 0.622189 19.002502 -0.000027 0.109890 0.109890
0.111277 6.232632 0.040659 0.111277 0.111277 -0.342709 0.000528 0.624349 19.005001 -0.000045 0.111277 0.111277
0.112673 6.326170 0.041269 0.112673 0.112673 -0.383192 0.000530 0.627277 19.000004 -0.000065 0.112673 0.112673
0.114064 6.420772 0.041886 0.114064 0.114064 -0.416227 0.000527 0.630217 18.997505 -0.000087 0.114064 0.114064
0.115447 6.485616 0.042309 0.115447 0.115447 -0.247314 0.000529 0.632220 18.997505 -0.000100 0.115447 0.115447
0.116840 6.603073 0.043075 0.116840 0.116840 -0.261798 0.000526 0.635817 19.002502 -0.000113 0.116840 0.116840
0.118235 6.684916 0.043609 0.118235 0.118235 -0.187917 0.000529 0.638317 19.002502 -0.000123 0.118235 0.118235
0.119627 6.774208 0.044192 0.119627 0.119627 -0.095555 0.000528 0.641033 19.002502 -0.000128 0.119627 0.119627
0.121018 6.861367 0.044760 0.121018 0.121018 0.026853 0.000528 0.643671 19.002502 -0.000127 0.121018 0.121018
0.122410 6.961285 0.045412 0.122410 0.122410 0.086728 0.000527 0.646686 19.000004 -0.000122 0.122410 0.122410
0.123801 7.051636 0.046001 0.123801 0.123801 0.160917 0.000526 0.649400 18.997505 -0.000114 0.123801 0.123801
0.125192 7.158997 0.046702 0.125192 0.125192 0.128369 0.000529 0.652597 19.000004 -0.000107 0.125192 0.125192
0.126582 7.241904 0.047243 0.126582 0.126582 0.178478 0.000527 0.655059 19.000004 -0.000098 0.126582 0.126582
0.127974 7.343416 0.047905 0.127974 0.127974 0.166815 0.000527 0.658054 19.002502 -0.000089 0.127974 0.127974
0.129361 7.425264 0.048439 0.129361 0.129361 0.237099 0.000527 0.660463 19.002502 -0.000077 0.129361 0.129361
0.130757 7.525711 0.049094 0.130757 0.130757 0.254128 0.000528 0.663402 19.005001 -0.000064 0.130757 0.130757
0.132147 7.624035 0.049735 0.132147 0.132147 0.244702 0.000528 0.666277 19.002502 -0.000051 0.132147 0.132147
0.133532 7.714921 0.050328 0.133532 0.133532 0.242086 0.000526 0.668924 19.000004 -0.000038 0.133532 0.133532
0.134927 7.811116 0.050956 0.134927 0.134927 0.219237 0.000528 0.671714 18.997505 -0.000027 0.134927 0.134927
0.136320 7.912628 0.051618 0.136320 0.136320 0.150187 0.000530 0.674641 18.997505 -0.000019 0.136320 0.136320
0.137711 8.002449 0.052204 0.137711 0.137711 0.119230 0.000528 0.677208 19.002502 -0.000013 0.137711 0.137711
0.139101 8.098645 0.052832 0.139101 0.139101 0.077488 0.000528 0.679954 19.005001 -0.000009 0.139101 0.139101
0.140494 8.188996 0.053421 0.140494 0.140494 0.065151 0.000528 0.682535 19.002502 -0.000005 0.140494 0.140494
0.141884 8.296352 0.054121 0.141884 0.141884 -0.036087 0.000528 0.685583 19.002502 -0.000007 0.141884 0.141884
0.143274 8.355880 0.054510 0.143274 0.143274 0.109779 0.000528 0.687268 19.002502 -0.000001 0.143274 0.143274
0.144665 8.444637 0.055089 0.144665 0.144665 0.255525 0.000528 0.689779 19.000004 0.000012 0.144665 0.144665
0.146051 8.548272 0.055765 0.146051 0.146051 0.308886 0.000531 0.692700 18.997505 0.000028 0.146051 0.146051
