t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
10.594086 153.197287 1.000000 10.594086 10.594086 -55.638102 0.000529 3999111.994940 18.997505 4.038681 10.594086 10.594086
10.595476 153.172838 0.999840 10.595476 10.595476 -55.503213 0.000529 25056.828453 18.997505 4.035897 10.595476 10.595476
10.596868 153.183469 0.999910 10.596868 10.596868 -55.451972 0.000530 44334.827610 19.002502 4.033116 10.596868 10.596868
10.598257 153.172309 0.999837 10.598257 10.598257 -55.309018 0.000528 24525.126363 19.002502 4.030342 10.598257 10.598257
10.599650 153.194100 0.999979 10.599650 10.599650 -55.325414 0.000530 192215.197437 19.002502 4.027567 10.599650 10.599650
10.601036 153.172309 0.999837 10.601036 10.601036 -55.161916 0.000528 24524.916614 19.005001 4.024800 10.601036 10.601036
10.602430 153.171774 0.999833 10.602430 10.602430 -55.012871 0.000530 24011.091196 19.005001 4.022041 10.602430 10.602430
10.603824 153.187191 0.999934 10.603824 10.603824 -54.979785 0.000528 60679.033571 19.000004 4.019284 10.603824 10.603824
10.605213 153.183999 0.999913 10.605213 10.605213 -54.908750 0.000527 46102.545112 18.997505 4.016530 10.605213 10.605213
10.606605 153.187191 0.999934 10.606605 10.606605 -54.857384 0.000529 60679.033571 19.000004 4.013778 10.606605 10.606605
10.607995 153.172309 0.999837 10.607995 10.607995 -54.695920 0.000527 24525.126363 19.002502 4.011035 10.607995 10.607995
10.609386 153.196223 0.999993 10.609386 10.609386 -54.718929 0.000530 575758.846792 19.005001 4.008291 10.609386 10.609386
10.610772 153.188250 0.999941 10.610772 10.610772 -54.660418 0.000532 67789.704321 19.005001 4.005549 10.610772 10.610772
10.612168 153.172309 0.999837 10.612168 10.612168 -54.491233 0.000528 24525.126363 19.002502 4.002816 10.612168 10.612168
10.613561 153.172309 0.999837 10.613561 10.613561 -54.345349 0.000527 24525.545871 18.997505 4.000090 10.613561 10.613561
10.614952 153.191972 0.999965 10.614952 10.614952 -54.350241 0.000526 115259.361310 18.997505 3.997365 10.614952 10.614952
10.616341 153.170181 0.999823 10.616341 10.616341 -54.186299 0.000527 22599.902803 18.997505 3.994647 10.616341 10.616341
10.617734 153.185063 0.999920 10.617734 10.617734 -54.151970 0.000529 50115.227926 19.000004 3.991931 10.617734 10.617734
10.619125 153.172309 0.999837 10.619125 10.619125 -54.021318 0.000530 24525.126363 19.002502 3.989221 10.619125 10.619125
10.620509 153.189314 0.999948 10.620509 10.620509 -54.027823 0.000532 76836.937170 19.005001 3.986512 10.620509 10.620509
10.621904 153.169117 0.999816 10.621904 10.621904 -53.879853 0.000529 21745.812356 19.002502 3.983809 10.621904 10.621904
10.623296 153.191972 0.999965 10.623296 10.623296 -53.915969 0.000529 115258.375549 19.000004 3.981105 10.623296 10.623296
10.624689 153.187191 0.999934 10.624689 10.624689 -53.897785 0.000528 60679.033571 19.000004 3.978402 10.624689 10.624689
10.626079 153.185592 0.999924 10.626079 10.626079 -53.866328 0.000528 52385.135343 18.997505 3.975700 10.626079 10.626079
10.627472 153.180282 0.999889 10.627472 10.627472 -53.797525 0.000527 36025.485024 18.997505 3.973002 10.627472 10.627472
10.628862 153.176026 0.999861 10.628862 10.628862 -53.707284 0.000529 28813.094460 19.000004 3.970308 10.628862 10.628862
10.630247 153.192501 0.999969 10.630247 10.630247 -53.743115 0.000531 128012.597395 19.000004 3.967613 10.630247 10.630247
10.631644 153.169651 0.999820 10.631644 10.631644 -53.603480 0.000527 22166.603658 19.000004 3.964924 10.631644 10.631644
10.633035 153.190908 0.999958 10.633035 10.633035 -53.638951 0.000526 96031.905537 19.005001 3.962234 10.633035 10.633035
10.634425 153.187720 0.999938 10.634425 10.634425 -53.634193 0.000527 64037.558987 19.002502 3.959544 10.634425 10.634425
10.635817 153.193036 0.999972 10.635817 10.635817 -53.663331 0.000528 144105.473947 19.002502 3.956852 10.635817 10.635817
10.637208 153.190378 0.999955 10.637208 10.637208 -53.662052 0.000527 88672.413156 19.000004 3.954161 10.637208 10.637208
10.638599 153.170715 0.999827 10.638599 10.638599 -53.521029 0.000528 23053.935321 19.005001 3.951477 10.638599 10.638599
10.639984 153.170181 0.999823 10.639984 10.639984 -53.404527 0.000529 22599.516233 19.002502 3.948798 10.639984 10.639984
10.641379 153.180811 0.999892 10.641379 10.641379 -53.380004 0.000529 37183.193318 19.000004 3.946121 10.641379 10.641379
10.642771 153.177090 0.999868 10.642771 10.642771 -53.328219 0.000529 30331.151218 19.000004 3.943446 10.642771 10.642771
10.644161 153.173902 0.999847 10.644161 10.644161 -53.263061 0.000527 26197.060263 18.997505 3.940775 10.644161 10.644161
10.645553 153.168587 0.999813 10.645553 10.645553 -53.172582 0.000527 21344.885177 18.997505 3.938108 10.645553 10.645553
10.646945 153.165929 0.999795 10.646945 10.646945 -53.081227 0.000528 19536.874499 18.995007 3.935446 10.646945 10.646945
10.648336 153.171245 0.999830 10.648336 10.648336 -53.044195 0.000526 23524.850404 18.995007 3.932785 10.648336 10.648336
10.649722 153.170715 0.999827 10.649722 10.649722 -53.009485 0.000526 23056.160374 18.992508 3.930126 10.649722 10.649722
10.651118 153.165400 0.999792 10.651118 10.651118 -52.945112 0.000527 19212.378351 18.995007 3.927471 10.651118 10.651118
10.652507 153.162742 0.999775 10.652507 10.652507 -52.877144 0.000526 17734.139498 18.995007 3.924819 10.652507 10.652507
10.653904 153.168587 0.999813 10.653904 10.653904 -52.864574 0.000527 21344.885177 18.997505 3.922168 10.653904 10.653904
10.655291 153.173902 0.999847 10.655291 10.655291 -52.891130 0.000528 26196.836212 19.000004 3.919515 10.655291 10.655291
10.656681 153.170715 0.999827 10.656681 10.656681 -52.891073 0.000527 23054.526835 18.997505 3.916862 10.656681 10.656681
10.658072 153.173368 0.999844 10.658072 10.658072 -52.912301 0.000526 25611.417418 19.000004 3.914208 10.658072 10.658072
10.659458 153.176560 0.999865 10.659458 10.659458 -52.952599 0.000527 29556.138128 19.000004 3.911552 10.659458 10.659458
10.660855 153.186656 0.999931 10.660855 10.660855 -53.055698 0.000529 57628.188529 19.000004 3.908891 10.660855 10.660855
10.662246 153.179747 0.999886 10.662246 10.662246 -53.089557 0.000526 34927.340001 19.000004 3.906229 10.662246 10.662246
10.663636 153.179218 0.999882 10.663636 10.663636 -53.116052 0.000526 33903.630905 19.000004 3.903565 10.663636 10.663636
10.665028 153.195159 0.999986 10.665028 10.665028 -53.248014 0.000526 287880.899239 19.002502 3.900894 10.665028 10.665028
10.666418 153.186127 0.999927 10.666418 10.666418 -53.287173 0.000527 54893.070382 19.002502 3.898221 10.666418 10.666418
10.667813 153.180282 0.999889 10.667813 10.667813 -53.280182 0.000526 36024.868810 19.002502 3.895549 10.667813 10.667813
10.669194 153.185063 0.999920 10.669194 10.669194 -53.307865 0.000526 50114.799317 19.002502 3.892875 10.669194 10.669194
10.670593 153.179218 0.999882 10.670593 10.670593 -53.286721 0.000529 33903.340945 19.002502 3.890203 10.670593 10.670593
10.671983 153.181341 0.999896 10.671983 10.671983 -53.284374 0.000531 38417.797371 19.002502 3.887530 10.671983 10.671983
10.673374 153.183999 0.999913 10.673374 10.673374 -53.298521 0.000527 46101.756531 19.002502 3.884857 10.673374 10.673374
10.674766 153.176560 0.999865 10.674766 10.674766 -53.256042 0.000528 29555.885350 19.002502 3.882186 10.674766 10.674766
10.676156 153.172309 0.999837 10.676156 10.676156 -53.192918 0.000528 24525.545871 18.997505 3.879518 10.676156 10.676156
10.677547 153.156892 0.999736 10.677547 10.677547 -53.035162 0.000525 15164.575773 19.000004 3.876858 10.677547 10.677547
10.678932 153.168587 0.999813 10.678932 10.678932 -52.992540 0.000529 21344.702624 19.000004 3.874200 10.678932 10.678932
10.680328 153.170181 0.999823 10.680328 10.680328 -52.965801 0.000526 22599.902803 18.997505 3.871544 10.680328 10.680328
10.681719 153.173902 0.999847 10.681719 10.681719 -52.970362 0.000529 26197.060263 18.997505 3.868887 10.681719 10.681719
10.683112 153.160084 0.999757 10.683112 10.683112 -52.878486 0.000528 16467.105409 18.995007 3.866235 10.683112 10.683112
10.684502 153.161149 0.999764 10.684502 10.684502 -52.817161 0.000526 16952.016632 18.995007 3.863586 10.684502 10.684502
10.685893 153.155833 0.999729 10.685893 10.685893 -52.732404 0.000527 14777.195609 18.997505 3.860941 10.685893 10.685893
10.687283 153.155299 0.999726 10.687283 10.687283 -52.664433 0.000528 14589.977462 18.995007 3.858300 10.687283 10.687283
10.688671 153.152641 0.999709 10.688671 10.688671 -52.594422 0.000527 13721.350135 18.995007 3.855662 10.688671 10.688671
10.690068 153.151582 0.999702 10.690068 10.690068 -52.535188 0.000528 13403.332365 18.995007 3.853027 10.690068 10.690068
10.691457 153.166459 0.999799 10.691457 10.691457 -52.594981 0.000529 19871.281211 18.997505 3.850389 10.691457 10.691457
10.692847 153.160084 0.999757 10.692847 10.692847 -52.599534 0.000526 16467.105409 18.995007 3.847751 10.692847 10.692847
10.694239 153.152641 0.999709 10.694239 10.694239 -52.558380 0.000527 13721.350135 18.995007 3.845115 10.694239 10.694239
10.695630 153.171245 0.999830 10.695630 10.695630 -52.660664 0.000527 23523.384847 18.997505 3.842474 10.695630 10.695630
10.697021 153.142015 0.999639 10.697021 10.697021 -52.540142 0.000526 11082.396772 18.997505 3.839838 10.697021 10.697021
