t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
10.581560 153.158491 1.000000 10.581560 10.581560 -53.960691 0.000529 3999009.388913 19.005001 4.028342 10.581560 10.581560
10.582956 153.140951 0.999885 10.582956 10.582956 -53.893269 0.000527 34918.494598 19.000004 4.025641 10.582956 10.582956
10.584348 153.132449 0.999830 10.584348 10.584348 -53.777769 0.000529 23517.226079 19.000004 4.022946 10.584348 10.584348
10.585739 153.138294 0.999868 10.585739 10.585739 -53.720169 0.000527 30323.728913 18.997505 4.020254 10.585739 10.585739
10.587131 153.155299 0.999979 10.587131 10.587131 -53.782931 0.000529 191874.615153 18.997505 4.017559 10.587131 10.587131
10.588520 153.126069 0.999788 10.588520 10.588520 -53.620407 0.000532 18889.663370 18.997505 4.014871 10.588520 10.588520
10.589911 153.153175 0.999965 10.589911 10.589911 -53.679524 0.000529 115229.188862 19.000004 4.012181 10.589911 10.589911
10.591299 153.138823 0.999872 10.591299 10.591299 -53.614452 0.000529 31140.011756 19.000004 4.009494 10.591299 10.591299
10.592693 153.132449 0.999830 10.592693 10.592693 -53.517070 0.000529 23517.024949 19.002502 4.006812 10.592693 10.592693
10.594086 153.143609 0.999903 10.594086 10.594086 -53.512688 0.000527 41154.355915 19.002502 4.004130 10.594086 10.594086
10.595476 153.131385 0.999823 10.595476 10.595476 -53.417050 0.000530 22593.792563 19.002502 4.001453 10.595476 10.595476
10.596868 153.128192 0.999802 10.596868 10.596868 -53.317722 0.000528 20213.170995 19.002502 3.998781 10.596868 10.596868
10.598257 153.131914 0.999826 10.598257 10.598257 -53.261137 0.000530 23044.040826 19.002502 3.996112 10.598257 10.598257
10.599650 153.126069 0.999788 10.599650 10.599650 -53.171586 0.000530 18889.340264 19.002502 3.993447 10.599650 10.599650
10.601036 153.138294 0.999868 10.601036 10.601036 -53.183896 0.000530 30323.728913 18.997505 3.990782 10.601036 10.601036
10.602430 153.128727 0.999806 10.602430 10.602430 -53.122949 0.000528 20576.530177 18.997505 3.988120 10.602430 10.602430
10.603824 153.126599 0.999792 10.603824 10.603824 -53.061144 0.000526 19204.558987 18.995007 3.985460 10.603824 10.603824
10.605213 153.132449 0.999830 10.605213 10.605213 -53.051892 0.000526 23517.427213 18.997505 3.982802 10.605213 10.605213
10.606605 153.138823 0.999872 10.606605 10.606605 -53.086771 0.000529 31140.011756 19.000004 3.980141 10.606605 10.606605
10.607995 153.126069 0.999788 10.607995 10.607995 -53.025069 0.000530 18889.178714 19.005001 3.977484 10.607995 10.607995
10.609386 153.125540 0.999785 10.609386 10.609386 -52.975627 0.000531 18585.570487 19.005001 3.974829 10.609386 10.609386
10.610772 153.130850 0.999820 10.610772 10.610772 -52.973017 0.000529 22157.057961 19.000004 3.972174 10.610772 10.610772
10.612168 153.135636 0.999851 10.612168 10.612168 -53.003239 0.000527 26797.330058 18.997505 3.969518 10.612168 10.612168
10.613561 153.125540 0.999785 10.613561 10.613561 -52.957365 0.000527 18586.047353 18.997505 3.966864 10.613561 10.613561
10.614952 153.121818 0.999761 10.614952 10.614952 -52.898548 0.000527 16699.655094 18.997505 3.964213 10.614952 10.614952
10.616341 153.126599 0.999792 10.616341 10.616341 -52.886334 0.000528 19203.198339 19.000004 3.961562 10.616341 10.616341
10.617734 153.121283 0.999757 10.617734 10.617734 -52.839822 0.000527 16459.457865 19.002502 3.958914 10.617734 10.617734
10.619125 153.132449 0.999830 10.619125 10.619125 -52.882910 0.000532 23517.024949 19.002502 3.956264 10.619125 10.619125
10.620509 153.126599 0.999792 10.620509 10.620509 -52.875857 0.000530 19203.034104 19.002502 3.953614 10.620509 10.620509
10.621904 153.121818 0.999761 10.621904 10.621904 -52.840850 0.000527 16699.512270 19.000004 3.950966 10.621904 10.621904
10.623296 153.126599 0.999792 10.623296 10.623296 -52.848999 0.000528 19203.198339 19.000004 3.948317 10.623296 10.623296
10.624689 153.123412 0.999771 10.624689 10.624689 -52.834188 0.000527 17458.396786 18.997505 3.945669 10.624689 10.624689
10.626079 153.117032 0.999729 10.626079 10.626079 -52.781262 0.000528 14771.579027 19.000004 3.943024 10.626079 10.626079
10.627472 153.121283 0.999757 10.627472 10.627472 -52.772119 0.000527 16459.598635 19.000004 3.940380 10.627472 10.627472
10.628862 153.113315 0.999705 10.628862 10.628862 -52.710962 0.000529 13556.198078 18.997505 3.937738 10.628862 10.628862
10.630247 153.110123 0.999684 10.630247 10.630247 -52.644779 0.000528 12661.390012 18.997505 3.935100 10.630247 10.630247
10.631644 153.119160 0.999743 10.631644 10.631644 -52.658038 0.000528 15570.947343 19.000004 3.932461 10.631644 10.631644
10.633035 153.119690 0.999747 10.633035 10.633035 -52.673409 0.000528 15783.628562 18.997505 3.929821 10.633035 10.633035
10.634425 153.112251 0.999698 10.634425 10.634425 -52.638082 0.000529 13244.201384 18.997505 3.927183 10.634425 10.634425
10.635817 153.109594 0.999681 10.635817 10.635817 -52.597231 0.000528 12525.021672 18.995007 3.924547 10.635817 10.635817
10.637208 153.119160 0.999743 10.637208 10.637208 -52.635163 0.000528 15571.080515 18.997505 3.921909 10.637208 10.637208
10.638599 153.119690 0.999747 10.638599 10.638599 -52.670746 0.000528 15784.611916 18.995007 3.919269 10.638599 10.638599
10.639984 153.116503 0.999726 10.639984 10.639984 -52.681412 0.000531 14585.373449 18.997505 3.916629 10.639984 10.639984
10.641379 153.119690 0.999747 10.641379 10.641379 -52.716890 0.000527 15783.493572 19.000004 3.913987 10.641379 10.641379
10.642771 153.129256 0.999809 10.642771 10.642771 -52.814315 0.000528 20948.946288 19.002502 3.911340 10.642771 10.642771
10.644161 153.123412 0.999771 10.644161 10.644161 -52.852892 0.000527 17458.098161 19.002502 3.908692 10.644161 10.644161
10.645553 153.124476 0.999778 10.645553 10.645553 -52.895847 0.000528 18004.276783 19.002502 3.906041 10.645553 10.645553
10.646945 153.125005 0.999781 10.646945 10.646945 -52.936020 0.000528 18289.357213 18.997505 3.903388 10.646945 10.646945
10.648336 153.115439 0.999719 10.648336 10.648336 -52.903954 0.000528 14224.842712 18.997505 3.900737 10.648336 10.648336
