t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.101543 5.481659 0.035782 0.101543 0.101543 -0.598413 0.000530 0.600405 19.000004 0.000000 0.101543 0.101543
0.102935 5.549684 0.036226 0.102935 0.102935 -0.449057 0.000529 0.602642 18.997505 -0.000024 0.102935 0.102935
0.104326 5.682023 0.037090 0.104326 0.104326 -0.576474 0.000529 0.606953 18.997505 -0.000055 0.104326 0.104326
0.105716 5.744739 0.037499 0.105716 0.105716 -0.462413 0.000530 0.608982 18.997505 -0.000080 0.105716 0.105716
0.107107 5.834555 0.038085 0.107107 0.107107 -0.339234 0.000528 0.611911 18.995007 -0.000098 0.107107 0.107107
0.108499 5.933409 0.038731 0.108499 0.108499 -0.266631 0.000529 0.615035 18.997505 -0.000112 0.108499 0.108499
0.109890 6.031733 0.039372 0.109890 0.109890 -0.234062 0.000531 0.618160 18.997505 -0.000125 0.109890 0.109890
0.111277 6.122084 0.039962 0.111277 0.111277 -0.176090 0.000530 0.621014 18.997505 -0.000135 0.111277 0.111277
0.112673 6.236354 0.040708 0.112673 0.112673 -0.260087 0.000529 0.624596 19.000004 -0.000148 0.112673 0.112673
0.114064 6.322453 0.041270 0.114064 0.114064 -0.271651 0.000530 0.627283 19.000004 -0.000163 0.114064 0.114064
0.115447 6.418115 0.041894 0.115447 0.115447 -0.290372 0.000529 0.630252 19.000004 -0.000179 0.115447 0.115447
0.116840 6.505278 0.042463 0.116840 0.116840 -0.255905 0.000528 0.632944 19.000004 -0.000192 0.116840 0.116840
0.118235 6.607854 0.043133 0.118235 0.118235 -0.282169 0.000530 0.636088 19.002502 -0.000208 0.118235 0.118235
0.119627 6.692889 0.043688 0.119627 0.119627 -0.242338 0.000528 0.638686 19.002502 -0.000221 0.119627 0.119627
0.121018 6.792277 0.044337 0.121018 0.121018 -0.241049 0.000529 0.641713 19.000004 -0.000234 0.121018 0.121018
0.122410 6.874655 0.044875 0.122410 0.122410 -0.156506 0.000527 0.644211 18.997505 -0.000242 0.122410 0.122410
0.123801 6.976696 0.045541 0.123801 0.123801 -0.135137 0.000529 0.647324 18.995007 -0.000249 0.123801 0.123801
0.125192 7.073956 0.046175 0.125192 0.125192 -0.146046 0.000528 0.650238 18.995007 -0.000257 0.125192 0.125192
0.126582 7.164307 0.046765 0.126582 0.126582 -0.127846 0.000527 0.652892 18.997505 -0.000264 0.126582 0.126582
0.127974 7.249348 0.047320 0.127974 0.127974 -0.052779 0.000527 0.655400 19.005001 -0.000267 0.127974 0.127974
0.129361 7.365206 0.048077 0.129361 0.129361 -0.139939 0.000528 0.658830 19.002502 -0.000274 0.129361 0.129361
0.130757 7.426858 0.048479 0.130757 0.130757 0.009524 0.000529 0.660650 19.000004 -0.000274 0.130757 0.130757
0.132147 7.550694 0.049287 0.132147 0.132147 -0.069613 0.000529 0.664327 18.995007 -0.000278 0.132147 0.132147
0.133532 7.657521 0.049985 0.133532 0.133532 -0.216496 0.000530 0.667442 18.995007 -0.000289 0.133532 0.133532
0.134927 7.723953 0.050418 0.134927 0.134927 -0.150729 0.000529 0.669372 18.995007 -0.000297 0.134927 0.134927
0.136320 7.804207 0.050942 0.136320 0.136320 -0.007833 0.000528 0.671654 18.997505 -0.000298 0.136320 0.136320
0.137711 7.907312 0.051615 0.137711 0.137711 0.046362 0.000529 0.674617 19.002502 -0.000295 0.137711 0.137711
0.139101 8.000851 0.052226 0.139101 0.139101 0.090926 0.000529 0.677304 19.002502 -0.000290 0.139101 0.139101
0.140494 8.066758 0.052656 0.140494 0.140494 0.319253 0.000529 0.679192 19.002502 -0.000273 0.140494 0.140494
0.141884 8.195905 0.053499 0.141884 0.141884 0.260900 0.000529 0.682882 19.000004 -0.000259 0.141884 0.141884
0.143274 8.300074 0.054179 0.143274 0.143274 0.145483 0.000528 0.685846 18.997505 -0.000251 0.143274 0.143274
0.144665 8.382452 0.054717 0.144665 0.144665 0.124376 0.000531 0.688220 18.995007 -0.000245 0.144665 0.144665
0.146051 8.487685 0.055404 0.146051 0.146051 0.036382 0.000529 0.691187 18.995007 -0.000243 0.146051 0.146051
0.147446 8.555715 0.055848 0.147446 0.147446 0.145688 0.000528 0.693100 18.995007 -0.000235 0.147446 0.147446
0.148838 8.657756 0.056514 0.148838 0.148838 0.161881 0.000528 0.695917 18.997505 -0.000226 0.148838 0.148838
0.150229 8.784250 0.057339 0.150229 0.150229 -0.043529 0.000526 0.699491 18.995007 -0.000228 0.150229 0.150229
0.151616 8.845901 0.057742 0.151616 0.151616 0.004725 0.000528 0.701163 18.997505 -0.000228 0.151616 0.151616
0.153012 8.951664 0.058432 0.153012 0.153012 -0.038423 0.000530 0.704085 19.002502 -0.000230 0.153012 0.153012
0.154402 9.045737 0.059046 0.154402 0.154402 -0.077794 0.000531 0.706687 19.002502 -0.000234 0.154402 0.154402
0.155794 9.113762 0.059490 0.155794 0.155794 0.062919 0.000529 0.708557 19.005001 -0.000231 0.155794 0.155794
0.157185 9.216338 0.060160 0.157185 0.157185 0.116889 0.000531 0.711390 19.000004 -0.000225 0.157185 0.157185
0.158575 9.297656 0.060691 0.158575 0.158575 0.241512 0.000527 0.713621 19.000004 -0.000212 0.158575 0.158575
0.159966 9.408200 0.061412 0.159966 0.159966 0.227958 0.000528 0.716650 18.997505 -0.000200 0.159966 0.159966
0.161358 9.493770 0.061971 0.161358 0.161358 0.269535 0.000529 0.718983 18.997505 -0.000185 0.161358 0.161358
0.162749 9.600062 0.062665 0.162749 0.162749 0.216282 0.000528 0.721873 18.997505 -0.000173 0.162749 0.162749
0.164139 9.657462 0.063039 0.164139 0.164139 0.409497 0.000527 0.723430 18.997505 -0.000151 0.164139 0.164139
0.165529 9.783956 0.063865 0.165529 0.165529 0.343694 0.000528 0.726839 19.002502 -0.000133 0.165529 0.165529
0.166922 9.906194 0.064663 0.166922 0.166922 0.099954 0.000530 0.730129 19.005001 -0.000128 0.166922 0.166922
0.168313 9.973690 0.065104 0.168313 0.168313 0.082209 0.000527 0.731944 19.005001 -0.000123 0.168313 0.168313
