t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
12.062901 153.701656 0.999844 -0.122632 9.637034 0.149878 0.504914 120.000000 19.000004 0.985241 0.027246 0.312636
12.064293 153.683587 0.999727 -0.277422 9.637178 0.304668 0.506454 120.000000 19.000004 0.985256 0.027246 0.312641
12.065684 153.689966 0.999768 -0.360108 9.637362 0.387355 0.506122 120.000000 19.000004 0.985275 0.027246 0.312647
12.067073 153.679865 0.999703 -0.490305 9.637607 0.517551 0.499724 120.000000 18.997505 0.985300 0.027246 0.312655
12.068465 153.672426 0.999654 -0.640884 9.637923 0.668131 0.506412 120.000000 18.997505 0.985332 0.027246 0.312665
12.069857 153.666047 0.999613 -0.799906 9.638315 0.827152 0.496261 120.000000 18.997505 0.985372 0.027246 0.312678
12.071246 153.672426 0.999654 -0.881323 9.638745 0.908570 0.506589 120.000000 18.997505 0.985416 0.027246 0.312691
12.072637 153.670833 0.999644 -0.950372 9.639208 0.977619 0.498029 120.000000 19.000004 0.985464 0.027246 0.312706
12.074029 153.661266 0.999582 -1.060575 9.639723 1.087822 0.507503 120.000000 18.997505 0.985516 0.027246 0.312723
12.075421 153.659138 0.999568 -1.155067 9.640284 1.182313 0.508892 120.000000 19.000004 0.985574 0.027246 0.312741
12.076812 153.653823 0.999533 -1.256570 9.640892 1.283817 0.508576 120.000000 19.000004 0.985636 0.027246 0.312761
12.078201 153.651165 0.999516 -1.345592 9.641541 1.372838 0.508985 120.000000 18.997505 0.985702 0.027246 0.312782
12.079593 153.655421 0.999544 -1.378576 9.642207 1.405822 0.509158 120.000000 19.000004 0.985770 0.027246 0.312804
12.080985 153.648507 0.999499 -1.438127 9.642902 1.465374 0.509410 120.000000 19.000004 0.985841 0.027246 0.312826
12.082374 153.637347 0.999426 -1.546512 9.643646 1.573759 0.498542 120.000000 19.000004 0.985917 0.027246 0.312850
12.083765 153.654887 0.999540 -1.507049 9.644373 1.534295 0.510381 120.000000 19.000004 0.985992 0.027246 0.312874
12.085157 153.626187 0.999353 -1.647931 9.645166 1.675177 0.503442 120.000000 19.000004 0.986073 0.027246 0.312900
12.086549 153.657015 0.999554 -1.547673 9.645913 1.574919 0.502984 120.000000 19.000004 0.986149 0.027246 0.312924
12.087940 153.619812 0.999312 -1.693768 9.646728 1.721014 0.499837 120.000000 19.000004 0.986232 0.027246 0.312950
12.089329 153.615556 0.999284 -1.825744 9.647604 1.852991 0.507214 120.000000 19.000004 0.986322 0.027246 0.312979
12.090721 153.657015 0.999554 -1.647344 9.648398 1.674591 0.503301 120.000000 18.997505 0.986403 0.027246 0.313005
12.092112 153.619278 0.999309 -1.732038 9.649231 1.759285 0.506073 120.000000 19.000004 0.986488 0.027246 0.313032
12.093504 153.625123 0.999347 -1.747666 9.650072 1.774912 0.508934 120.000000 19.000004 0.986574 0.027246 0.313059
12.094893 153.630438 0.999381 -1.710022 9.650894 1.737269 0.512906 120.000000 19.000004 0.986658 0.027246 0.313086
12.096285 153.620872 0.999319 -1.725991 9.651724 1.753237 0.503886 120.000000 19.000004 0.986743 0.027246 0.313113
