t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
25.162377 153.624064 1.000000 25.162377 25.162377 -55.556129 1.095885 3999077.792346 19.000004 3.524927 25.162377 25.162377
25.163743 153.608118 0.999896 25.163743 25.163743 -55.410310 1.091289 38525.156663 19.000004 3.522199 25.163743 25.163743
25.165140 153.609182 0.999903 25.165140 25.165140 -55.284041 1.102404 41279.816498 19.000004 3.519477 25.165140 25.165140
25.166551 153.600145 0.999844 25.166551 25.166551 -55.099562 1.105896 25682.771233 19.000004 3.516764 25.166551 25.166551
25.167924 153.591642 0.999789 25.167924 25.167924 -54.876501 1.106076 18946.928408 19.000004 3.514063 25.167924 25.167924
25.169313 153.608647 0.999900 25.169313 25.169313 -54.799377 1.105067 39848.608614 19.000004 3.511365 25.169313 25.169313
25.170732 153.603866 0.999869 25.170732 25.170732 -54.683635 1.095567 30415.653260 19.000004 3.508672 25.170732 25.170732
25.172091 153.610246 0.999910 25.172091 25.172091 -54.621982 1.095871 44458.721623 19.000004 3.505983 25.172091 25.172091
25.173480 153.607588 0.999893 25.173480 25.173480 -54.538918 1.099816 37286.783767 19.000004 3.503298 25.173480 25.173480
25.174876 153.609711 0.999907 25.174876 25.174876 -54.474958 1.102588 42803.026675 19.000004 3.500616 25.174876 25.174876
25.176269 153.589514 0.999775 25.176269 25.176269 -54.271600 1.094750 17779.764837 19.000004 3.497944 25.176269 25.176269
25.177658 153.603332 0.999865 25.177658 25.177658 -54.198022 1.093627 29631.470691 19.000004 3.495276 25.177658 25.177658
25.179054 153.592706 0.999796 25.179054 25.179054 -54.051492 1.094591 19589.917876 19.000004 3.492614 25.179054 25.179054
25.180480 153.583139 0.999734 25.180480 25.180480 -53.861725 1.102312 15010.147922 18.997505 3.489963 25.180480 25.180480
25.181868 153.597487 0.999827 25.181868 25.181868 -53.803203 1.103330 23114.491891 18.997505 3.487314 25.181868 25.181868
25.183279 153.585797 0.999751 25.183279 25.183279 -53.665061 1.102900 16052.627767 19.000004 3.484672 25.183279 25.183279
25.184614 153.603332 0.999865 25.184614 25.184614 -53.673389 1.099806 29631.470691 19.000004 3.482029 25.184614 25.184614
25.186004 153.592172 0.999792 25.186004 25.186004 -53.593815 1.100858 19261.578510 19.000004 3.479390 25.186004 25.186004
25.187389 153.592706 0.999796 25.187389 25.187389 -53.533072 1.100652 19589.917876 19.000004 3.476755 25.187389 25.187389
25.188781 153.582605 0.999730 25.188781 25.188781 -53.411006 1.095082 14816.614633 18.997505 3.474125 25.188781 25.188781
25.190176 153.581546 0.999723 25.190176 25.190176 -53.305722 1.101463 14447.473732 18.997505 3.471501 25.190176 25.190176
25.191570 153.577824 0.999699 25.191570 25.191570 -53.193786 1.095529 13284.353715 19.000004 3.468882 25.191570 25.191570
25.192955 153.586327 0.999754 25.192955 25.192955 -53.162730 1.083449 16278.065815 18.997505 3.466264 25.192955 25.192955
25.194351 153.574637 0.999678 25.194351 25.194351 -53.054710 1.104095 12427.594825 19.000004 3.463652 25.194351 25.194351
25.195743 153.570381 0.999651 25.195743 25.195743 -52.942574 1.101295 11442.226094 18.997505 3.461046 25.195743 25.195743
25.197132 153.573573 0.999671 25.197132 25.197132 -52.877098 1.098459 12165.756348 18.997505 3.458442 25.197132 25.197132
25.198523 153.566664 0.999626 25.198523 25.198523 -52.778198 1.094835 10701.085271 19.000004 3.455844 25.198523 25.198523
25.199915 153.570381 0.999651 25.199915 25.199915 -52.729538 1.090936 11442.226094 18.997505 3.453248 25.199915 25.199915
25.201320 153.570915 0.999654 25.201320 25.201320 -52.697050 1.085648 11557.312426 18.997505 3.450653 25.201320 25.201320
25.202721 153.562942 0.999602 25.202721 25.202721 -52.620351 1.091225 10049.369140 19.000004 3.448063 25.202721 25.202721
25.204125 153.571445 0.999657 25.204125 25.204125 -52.624755 1.093557 11673.548971 19.000004 3.445472 25.204125 25.204125
25.205527 153.571445 0.999657 25.205527 25.205527 -52.631393 1.095129 11673.548971 19.000004 3.442881 25.205527 25.205527
25.206872 153.571445 0.999657 25.206872 25.206872 -52.642353 1.086152 11673.548971 19.000004 3.440289 25.206872 25.206872
25.208259 153.564536 0.999613 25.208259 25.208259 -52.609201 1.084295 10318.542633 18.997505 3.437699 25.208259 25.208259
25.209649 153.571979 0.999661 25.209649 25.209649 -52.641624 1.086112 11793.360185 19.000004 3.435107 25.209649 25.209649
25.211043 153.567193 0.999630 25.211043 25.211043 -52.638308 1.090791 10800.751869 19.000004 3.432515 25.211043 25.211043
25.212428 153.568787 0.999640 25.212428 25.212428 -52.653786 1.086806 11112.289667 18.997505 3.429923 25.212428 25.212428
25.213827 153.560285 0.999585 25.213827 25.213827 -52.612715 1.086050 9630.529897 19.000004 3.427333 25.213827 25.213827
25.215212 153.563472 0.999606 25.215212 25.215212 -52.609718 1.089431 10137.304660 18.997505 3.424742 25.215212 25.215212
25.216608 153.574102 0.999675 25.216608 25.216608 -52.685590 1.090122 12294.730505 18.997505 3.422149 25.216608 25.216608
25.217999 153.567193 0.999630 25.217999 25.217999 -52.701723 1.084973 10800.751869 19.000004 3.419554 25.217999 25.217999
25.219389 153.567193 0.999630 25.219389 25.219389 -52.722251 1.094857 10800.844244 18.997505 3.416958 25.219389 25.219389
25.220781 153.569322 0.999644 25.220781 25.220781 -52.758650 1.088521 11220.708341 19.000004 3.414361 25.220781 25.220781
25.222166 153.556563 0.999561 25.222166 25.222166 -52.704109 1.088428 9099.432261 19.000004 3.411766 25.222166 25.222166
25.223566 153.569851 0.999647 25.223566 25.223566 -52.760510 1.089821 11330.433727 18.997505 3.409168 25.223566 25.223566
25.224967 153.569322 0.999644 25.224967 25.224967 -52.803245 1.088939 11220.708341 19.000004 3.406569 25.224967 25.224967
25.226383 153.563472 0.999606 25.226383 25.226383 -52.802204 1.089489 10137.304660 18.997505 3.403969 25.226383 25.226383
25.227779 153.564006 0.999609 25.227779 25.227779 -52.811113 1.093090 10227.538502 18.997505 3.401369 25.227779 25.227779
25.229127 153.555504 0.999554 25.229127 25.229127 -52.763425 1.095676 8958.906010 18.997505 3.398771 25.229127 25.229127
25.230517 153.562942 0.999602 25.230517 25.230517 -52.783011 1.092198 10049.455089 18.997505 3.396172 25.230517 25.230517
25.231903 153.557097 0.999564 25.231903 25.231903 -52.760521 1.091116 9172.073105 19.000004 3.393575 25.231903 25.231903
25.233301 153.562413 0.999599 25.233301 25.233301 -52.785268 1.076580 9963.114745 18.997505 3.390976 25.233301 25.233301
25.234691 153.555504 0.999554 25.234691 25.234691 -52.760333 1.090813 8958.829388 19.000004 3.388378 25.234691 25.234691
