t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
12.519160 153.769157 0.999803 -0.228017 11.658667 0.255264 0.463454 120.000000 19.000004 0.982706 0.027246 0.240617
12.520552 153.764901 0.999775 -0.267879 11.658807 0.295125 0.463119 120.000000 19.000004 0.982717 0.027246 0.240620
12.521943 153.758526 0.999734 -0.339587 11.658981 0.366834 0.455644 120.000000 19.000004 0.982732 0.027246 0.240623
12.523332 153.747366 0.999661 -0.467883 11.659215 0.495129 0.451297 120.000000 19.000004 0.982752 0.027246 0.240628
12.524724 153.742051 0.999627 -0.603288 11.659514 0.630535 0.465148 120.000000 18.997505 0.982777 0.027246 0.240634
12.526116 153.739393 0.999610 -0.725985 11.659871 0.753232 0.452450 120.000000 19.000004 0.982807 0.027246 0.240642
12.527504 153.737799 0.999599 -0.830252 11.660276 0.857499 0.451773 120.000000 19.000004 0.982841 0.027246 0.240650
12.528896 153.733013 0.999568 -0.939255 11.660734 0.966502 0.453710 120.000000 18.997505 0.982880 0.027246 0.240660
12.530288 153.733548 0.999572 -1.016510 11.661229 1.043756 0.457711 120.000000 19.000004 0.982921 0.027246 0.240670
12.531679 153.737799 0.999599 -1.042873 11.661736 1.070120 0.456726 120.000000 19.000004 0.982964 0.027246 0.240680
12.533071 153.728762 0.999540 -1.113843 11.662276 1.141089 0.462325 120.000000 19.000004 0.983010 0.027246 0.240691
12.534462 153.748425 0.999668 -1.033845 11.662779 1.061092 0.465276 120.000000 19.000004 0.983052 0.027246 0.240702
12.535851 153.730356 0.999551 -1.076637 11.663301 1.103883 0.465141 120.000000 19.000004 0.983096 0.027246 0.240713
12.537243 153.734078 0.999575 -1.077688 11.663825 1.104934 0.454107 120.000000 19.000004 0.983140 0.027246 0.240723
12.538635 153.715474 0.999454 -1.189899 11.664401 1.217145 0.465488 120.000000 19.000004 0.983189 0.027246 0.240735
12.540024 153.726639 0.999527 -1.198322 11.664981 1.225569 0.454655 120.000000 19.000004 0.983238 0.027246 0.240747
12.541415 153.730356 0.999551 -1.170164 11.665548 1.197411 0.452622 120.000000 19.000004 0.983286 0.027246 0.240759
12.542807 153.721853 0.999495 -1.191863 11.666126 1.219109 0.458111 120.000000 19.000004 0.983334 0.027246 0.240771
12.544199 153.714944 0.999451 -1.243809 11.666728 1.271055 0.466168 120.000000 18.997505 0.983385 0.027246 0.240783
12.545587 153.708035 0.999406 -1.320072 11.667365 1.347319 0.461040 120.000000 18.997505 0.983439 0.027246 0.240796
12.546979 153.717072 0.999464 -1.311717 11.668000 1.338963 0.462950 120.000000 18.997505 0.983492 0.027246 0.240810
12.548371 153.697939 0.999340 -1.417557 11.668684 1.444803 0.468172 120.000000 19.000004 0.983550 0.027246 0.240824
12.549762 153.713351 0.999440 -1.391032 11.669356 1.418279 0.466005 120.000000 19.000004 0.983607 0.027246 0.240838
12.551151 153.692624 0.999305 -1.491678 11.670074 1.518925 0.464525 120.000000 18.997505 0.983667 0.027246 0.240852
12.552543 153.695811 0.999326 -1.539816 11.670817 1.567062 0.457088 120.000000 19.000004 0.983730 0.027246 0.240868
12.553935 153.689966 0.999288 -1.603329 11.671589 1.630576 0.467974 120.000000 19.000004 0.983795 0.027246 0.240884
12.555326 153.677742 0.999209 -1.720387 11.672417 1.747634 0.456141 120.000000 19.000004 0.983865 0.027246 0.240901
12.556715 153.672426 0.999174 -1.835276 11.673298 1.862522 0.457656 120.000000 19.000004 0.983939 0.027246 0.240919
12.558107 153.674020 0.999184 -1.902336 11.674212 1.929582 0.457413 120.000000 19.000004 0.984016 0.027246 0.240938
12.559499 153.678271 0.999212 -1.912327 11.675132 1.939573 0.455589 120.000000 19.000004 0.984093 0.027246 0.240957
12.560891 153.669769 0.999157 -1.958535 11.676072 1.985782 0.457022 120.000000 19.000004 0.984173 0.027246 0.240976
12.562282 153.664988 0.999126 -2.009747 11.677038 2.036994 0.455014 120.000000 19.000004 0.984254 0.027246 0.240996
12.563671 153.663389 0.999115 -2.043910 11.678017 2.071157 0.454114 120.000000 19.000004 0.984337 0.027246 0.241016
12.565063 153.664453 0.999122 -2.046435 11.678999 2.073682 0.456907 120.000000 19.000004 0.984419 0.027246 0.241037
12.566454 153.654357 0.999057 -2.095691 11.680005 2.122938 0.459352 120.000000 18.997505 0.984504 0.027246 0.241057
12.567846 153.654357 0.999057 -2.117031 11.681021 2.144277 0.458656 120.000000 19.000004 0.984590 0.027246 0.241078
12.569235 153.677207 0.999205 -1.966598 11.681964 1.993844 0.461458 120.000000 18.997505 0.984669 0.027246 0.241098
12.570627 153.652764 0.999046 -1.984752 11.682917 2.011998 0.455793 120.000000 19.000004 0.984750 0.027246 0.241117
