t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.058422 1.353679 0.008798 48.813848 -0.012693 1.083976 0.448675 0.844887 19.000004 -0.001040 49.897823 -0.000275
0.059814 1.418517 0.009219 49.032725 -0.012119 1.210609 0.451363 0.853322 19.000004 -0.000993 50.243334 -0.000262
0.061206 1.524814 0.009910 49.459706 -0.011469 1.371841 0.448904 0.866685 18.997505 -0.000940 50.831547 -0.000248
0.062597 1.583807 0.010293 49.745239 -0.010809 1.393317 0.446502 0.873874 19.000004 -0.000886 51.138557 -0.000234
0.063986 1.662464 0.010804 50.041290 -0.010121 1.454657 0.450844 0.883228 19.000004 -0.000829 51.495947 -0.000219
0.065378 1.731558 0.011253 50.280123 -0.009431 1.456232 0.448334 0.891244 19.000004 -0.000773 51.736355 -0.000204
0.066770 1.830941 0.011899 50.667132 -0.008771 1.393319 0.448598 0.902468 19.000004 -0.000719 52.060451 -0.000190
0.068161 1.859641 0.012086 50.711778 -0.008089 1.439186 0.449271 0.905647 19.000004 -0.000663 52.150965 -0.000175
0.069550 1.962217 0.012753 50.957589 -0.007367 1.527265 0.450863 0.916795 19.000004 -0.000604 52.484854 -0.000160
0.070942 2.022804 0.013146 51.091600 -0.006604 1.610946 0.449854 0.923231 18.997505 -0.000541 52.702545 -0.000143
0.072334 2.096679 0.013626 51.219371 -0.005764 1.773650 0.450656 0.930940 18.997505 -0.000472 52.993021 -0.000125
0.073725 2.168431 0.014093 51.327053 -0.004853 1.922812 0.450102 0.938290 19.000004 -0.000398 53.249865 -0.000105
0.075114 2.236457 0.014535 51.393979 -0.003893 2.028918 0.448222 0.945140 19.000004 -0.000319 53.422897 -0.000084
0.076506 2.300765 0.014953 51.401804 -0.002885 2.126874 0.448374 0.951515 19.000004 -0.000236 53.528679 -0.000062
0.077897 2.401218 0.015606 51.596478 -0.001943 1.988436 0.449024 0.961289 19.000004 -0.000159 53.584914 -0.000042
0.079289 2.482002 0.016131 51.814320 -0.001059 1.866486 0.451625 0.968996 19.000004 -0.000087 53.680806 -0.000023
0.080681 2.538867 0.016500 51.893436 -0.000154 1.909962 0.451705 0.974344 19.000004 -0.000013 53.803398 -0.000003
0.082069 2.589893 0.016832 51.821175 0.000833 2.086766 0.449664 0.979091 19.000004 0.000068 53.907941 0.000018
0.083461 2.719569 0.017675 52.136740 0.001737 1.907851 0.454277 0.990944 19.000004 0.000142 54.044590 0.000038
0.084853 2.788129 0.018120 52.369080 0.002598 1.817400 0.448145 0.997096 18.997505 0.000213 54.186481 0.000056
0.086244 2.843935 0.018483 52.448146 0.003481 1.864277 0.450500 1.002047 19.000004 0.000285 54.312423 0.000075
0.087633 2.890705 0.018787 52.343119 0.004439 2.026920 0.454106 1.006159 19.000004 0.000364 54.370039 0.000096
0.089025 2.987435 0.019416 52.412637 0.005417 2.062348 0.449832 1.014561 19.000004 0.000444 54.474984 0.000117
0.090417 3.082037 0.020030 52.610575 0.006358 1.987937 0.451040 1.022650 18.997505 0.000521 54.598512 0.000138
0.091808 3.114459 0.020241 52.507047 0.007368 2.129904 0.448306 1.025394 19.000004 0.000604 54.636951 0.000160
0.093197 3.175046 0.020635 52.341952 0.008476 2.344685 0.450074 1.030484 19.000004 0.000695 54.686637 0.000184
0.094589 3.279744 0.021315 52.414174 0.009529 2.222079 0.456287 1.039172 19.000004 0.000781 54.636254 0.000206
0.095981 3.349903 0.021771 52.455178 0.010534 2.120929 0.449563 1.044919 19.000004 0.000863 54.576107 0.000228
0.097372 3.414741 0.022193 52.435612 0.011546 2.136455 0.450021 1.050179 19.000004 0.000946 54.572067 0.000250
0.098761 3.525290 0.022911 52.665171 0.012480 1.974592 0.452177 1.059040 18.997505 0.001023 54.639763 0.000270
0.100153 3.549204 0.023066 52.531650 0.013477 2.103944 0.448475 1.060940 18.997505 0.001104 54.635594 0.000292
0.101544 3.648592 0.023712 52.593433 0.014454 2.062154 0.445087 1.068770 19.000004 0.001184 54.655587 0.000313
0.102936 3.715024 0.024144 52.600003 0.015377 1.949088 0.450973 1.073949 19.000004 0.001260 54.549092 0.000333
0.104325 3.797936 0.024683 52.669555 0.016272 1.890888 0.456561 1.080353 19.000004 0.001333 54.560443 0.000352
0.105717 3.855866 0.025059 52.626440 0.017203 1.966227 0.455912 1.084789 18.997505 0.001410 54.592667 0.000373
0.107109 3.956847 0.025716 52.771760 0.018062 1.811997 0.448274 1.092450 18.997505 0.001480 54.583757 0.000391
0.108500 3.987141 0.025913 52.609834 0.018988 1.955085 0.446092 1.094731 19.000004 0.001556 54.564919 0.000411
0.109892 4.091844 0.026593 52.682258 0.019838 1.793365 0.446651 1.102555 19.000004 0.001625 54.475623 0.000430
0.111281 4.159340 0.027032 52.704616 0.020692 1.805540 0.459681 1.107551 19.000004 0.001695 54.510156 0.000448
0.112672 4.230558 0.027495 52.709056 0.021585 1.885348 0.451382 1.112783 19.000004 0.001769 54.594404 0.000467
0.114064 4.338978 0.028199 52.940988 0.022392 1.703310 0.450473 1.120674 19.000004 0.001835 54.644298 0.000485
0.115456 4.364491 0.028365 52.817318 0.023264 1.840117 0.458545 1.122518 19.000004 0.001906 54.657435 0.000504
0.116845 4.435174 0.028824 52.698655 0.024166 1.907683 0.456999 1.127603 19.000004 0.001980 54.606338 0.000523
0.118236 4.531375 0.029450 52.750340 0.025046 1.856869 0.450005 1.134467 18.997505 0.002052 54.607210 0.000542
0.119628 4.562727 0.029653 52.518844 0.026021 2.057917 0.455903 1.136691 19.000004 0.002132 54.576761 0.000563
0.121020 4.662115 0.030299 52.500528 0.027045 2.161549 0.457450 1.143696 19.000004 0.002216 54.662077 0.000586
0.122409 4.765220 0.030969 52.682063 0.028010 2.040005 0.453329 1.150896 19.000004 0.002295 54.722068 0.000607
0.123800 4.806679 0.031239 52.623291 0.028988 2.064018 0.455029 1.153772 19.000004 0.002375 54.687309 0.000628
0.125192 4.906062 0.031885 52.745412 0.029917 1.961621 0.451613 1.160625 19.000004 0.002451 54.707033 0.000648
0.126583 4.969312 0.032296 52.779288 0.030835 1.937656 0.445411 1.164956 19.000004 0.002527 54.716944 0.000668
0.127972 5.036813 0.032735 52.769238 0.031793 2.026329 0.452848 1.169552 19.000004 0.002605 54.795568 0.000688
0.129364 5.111747 0.033222 52.770759 0.032767 2.054709 0.455752 1.174625 19.000004 0.002685 54.825468 0.000710
0.130756 5.174462 0.033629 52.702186 0.033799 2.179118 0.462624 1.178848 18.997505 0.002769 54.881304 0.000732
0.132147 5.276508 0.034292 52.832901 0.034795 2.102710 0.465053 1.185673 19.000004 0.002851 54.935612 0.000754
0.133536 5.338159 0.034693 52.863569 0.035766 2.051868 0.456393 1.189771 19.000004 0.002931 54.915437 0.000775
0.134928 5.411500 0.035170 52.887197 0.036710 1.993646 0.456229 1.194621 19.000004 0.003008 54.880843 0.000795
0.136319 5.491225 0.035688 52.946410 0.037597 1.872516 0.459495 1.199863 19.000004 0.003081 54.818926 0.000814
0.137711 5.545433 0.036040 52.868093 0.038545 2.001038 0.459538 1.203410 19.000004 0.003158 54.869131 0.000835
0.139103 5.604426 0.036423 52.709045 0.039601 2.228047 0.457776 1.207254 19.000004 0.003245 54.937092 0.000858
0.140492 5.714445 0.037138 52.818484 0.040652 2.223284 0.456467 1.214381 19.000004 0.003331 55.041769 0.000880
0.141883 5.782471 0.037581 52.872409 0.041671 2.150032 0.454449 1.218761 18.997505 0.003414 55.022441 0.000902
0.143275 5.843058 0.037974 52.831965 0.042653 2.071523 0.453246 1.222644 18.997505 0.003495 54.903488 0.000924
0.144667 5.913216 0.038430 52.776939 0.043607 2.015202 0.452181 1.227122 19.000004 0.003573 54.792142 0.000944
0.146056 6.008883 0.039052 52.877492 0.044441 1.762619 0.453332 1.233195 19.000004 0.003641 54.640111 0.000962
0.147447 6.051930 0.039332 52.760990 0.045321 1.858362 0.454098 1.235916 19.000004 0.003714 54.619351 0.000981
0.148839 6.116768 0.039753 52.609699 0.046260 1.981677 0.453836 1.240000 18.997505 0.003790 54.591376 0.001002
0.150231 6.219344 0.040420 52.676977 0.047106 1.783858 0.455137 1.246427 19.000004 0.003860 54.460835 0.001020
0.151620 6.273556 0.040772 52.608689 0.047984 1.858233 0.445582 1.249808 18.997505 0.003932 54.466922 0.001039
0.153011 6.363907 0.041359 52.664348 0.048844 1.813299 0.449052 1.255418 19.000004 0.004002 54.477647 0.001058
0.154403 6.436189 0.041829 52.703346 0.049700 1.807627 0.451217 1.259885 19.000004 0.004072 54.510973 0.001076
0.155795 6.475515 0.042085 52.513796 0.050661 2.027384 0.447821 1.262308 18.997505 0.004151 54.541179 0.001097
0.157184 6.563742 0.042658 52.458160 0.051615 2.017720 0.446962 1.267723 18.997505 0.004229 54.475880 0.001118
0.158575 6.646120 0.043193 52.473636 0.052612 2.104382 0.449371 1.272755 19.000004 0.004311 54.578018 0.001139
0.159967 6.677478 0.043397 52.215031 0.053740 2.381420 0.452239 1.274665 19.000004 0.004403 54.596451 0.001164
0.161359 6.780583 0.044067 52.201472 0.054858 2.360295 0.450954 1.280921 19.000004 0.004495 54.561768 0.001188
0.162747 6.859244 0.044579 52.230470 0.055925 2.255219 0.449369 1.285670 19.000004 0.004582 54.485688 0.001211
0.164139 6.921425 0.044983 52.185808 0.056979 2.224015 0.450090 1.289411 19.000004 0.004669 54.409823 0.001234
0.165531 7.017091 0.045604 52.299248 0.057904 1.953599 0.448055 1.295144 19.000004 0.004745 54.252847 0.001254
0.166922 7.051636 0.045829 52.143179 0.058915 2.133038 0.448581 1.297207 19.000004 0.004827 54.276217 0.001276
0.168314 7.165906 0.046572 52.286909 0.059870 2.016467 0.450856 1.304006 19.000004 0.004906 54.303376 0.001297
0.169703 7.197263 0.046775 52.135948 0.060896 2.168912 0.451088 1.305866 19.000004 0.004990 54.304859 0.001319
0.171095 7.292395 0.047394 52.159328 0.061878 2.071990 0.451359 1.311489 18.997505 0.005070 54.231318 0.001340
0.172486 7.355640 0.047805 52.117639 0.062794 1.934612 0.451976 1.315214 19.000004 0.005145 54.052251 0.001360
0.173878 7.432173 0.048302 52.109566 0.063713 1.939972 0.450199 1.319706 19.000004 0.005221 54.049538 0.001380
0.175267 7.496482 0.048720 52.050446 0.064662 2.007336 0.450143 1.323469 19.000004 0.005298 54.057783 0.001400
0.176658 7.566635 0.049176 51.987179 0.065647 2.077851 0.449607 1.327561 19.000004 0.005379 54.065030 0.001422
0.178050 7.641575 0.049663 51.952245 0.066654 2.126539 0.452589 1.331919 19.000004 0.005462 54.078784 0.001443
0.179442 7.701103 0.050050 51.840493 0.067697 2.200131 0.458222 1.335370 19.000004 0.005547 54.040624 0.001466
0.180831 7.786668 0.050606 51.837308 0.068668 2.054044 0.450914 1.340315 19.000004 0.005627 53.891352 0.001487
0.182222 7.862671 0.051100 51.859851 0.069611 1.990799 0.452543 1.344693 19.000004 0.005704 53.850650 0.001507
0.183614 7.932291 0.051552 51.861690 0.070551 1.983821 0.452209 1.348691 19.000004 0.005781 53.845511 0.001528
0.185006 8.001385 0.052001 51.843147 0.071511 2.025478 0.456625 1.352647 19.000004 0.005859 53.868625 0.001549
0.186394 8.075790 0.052485 51.843593 0.072486 2.062054 0.458123 1.356895 18.997505 0.005940 53.905647 0.001570
0.187786 8.124153 0.052799 51.689101 0.073564 2.275611 0.455465 1.359650 19.000004 0.006028 53.964713 0.001593
0.189178 8.217161 0.053404 51.699818 0.074647 2.285413 0.456384 1.364932 19.000004 0.006117 53.985230 0.001617
0.190569 8.287320 0.053860 51.696936 0.075708 2.238377 0.448999 1.368905 19.000004 0.006203 53.935313 0.001639
0.191961 8.355880 0.054305 51.672540 0.076742 2.183723 0.453063 1.372776 19.000004 0.006288 53.856263 0.001662
0.193350 8.415403 0.054692 51.572851 0.077780 2.193770 0.449921 1.376129 19.000004 0.006373 53.766622 0.001684
0.194742 8.532331 0.055452 51.785209 0.078792 2.136497 0.449321 1.382695 19.000004 0.006456 53.921706 0.001706
0.196134 8.591324 0.055835 51.873955 0.079805 2.136475 0.452786 1.385997 19.000004 0.006539 54.010430 0.001728
0.197525 8.638093 0.056139 51.781108 0.080831 2.165498 0.449693 1.388610 19.000004 0.006623 53.946606 0.001750
0.198914 8.723129 0.056692 51.790491 0.081867 2.191138 0.456285 1.393349 19.000004 0.006708 53.981629 0.001773
0.200306 8.801256 0.057200 51.837570 0.082841 2.056682 0.455892 1.397691 19.000004 0.006788 53.894251 0.001794
0.201697 8.888419 0.057766 51.973920 0.083730 1.876839 0.452807 1.402522 19.000004 0.006861 53.850759 0.001813
0.203089 8.967076 0.058278 52.126737 0.084536 1.700173 0.453978 1.406869 18.997505 0.006927 53.826910 0.001831
0.204478 9.018096 0.058609 52.112676 0.085364 1.751039 0.455913 1.409683 19.000004 0.006995 53.863715 0.001849
0.205872 9.084533 0.059041 52.060596 0.086228 1.819939 0.453137 1.413339 19.000004 0.007065 53.880535 0.001867
0.207261 9.158408 0.059521 52.028172 0.087124 1.895449 0.449970 1.417397 19.000004 0.007139 53.923621 0.001887
0.208653 9.222717 0.059939 51.948912 0.088054 1.963369 0.449333 1.420921 19.000004 0.007215 53.912281 0.001907
0.210045 9.329544 0.060633 52.108823 0.088909 1.803553 0.448012 1.426759 19.000004 0.007285 53.912375 0.001925
0.211434 9.399168 0.061086 52.221848 0.089697 1.666279 0.458174 1.430553 19.000004 0.007350 53.888127 0.001942
0.212825 9.450188 0.061417 52.173407 0.090513 1.721311 0.449984 1.433329 18.997505 0.007416 53.894718 0.001960
0.214217 9.519278 0.061866 52.110842 0.091313 1.690202 0.455342 1.437081 19.000004 0.007482 53.801044 0.001977
0.215606 9.596875 0.062371 52.093607 0.092041 1.539556 0.456511 1.441286 19.000004 0.007542 53.633163 0.001993
0.216997 9.657996 0.062768 52.005438 0.092824 1.651177 0.458914 1.444591 19.000004 0.007606 53.656615 0.002010
0.218389 9.714332 0.063134 51.828834 0.093706 1.861971 0.453335 1.447633 19.000004 0.007678 53.690806 0.002029
0.219781 9.787673 0.063611 51.692138 0.094667 2.028837 0.452930 1.451585 19.000004 0.007757 53.720975 0.002050
0.221172 9.888125 0.064263 51.765855 0.095573 1.912137 0.451958 1.456985 19.000004 0.007831 53.677992 0.002070
0.222561 9.966252 0.064771 51.866766 0.096397 1.742168 0.455220 1.461175 19.000004 0.007899 53.608934 0.002088
0.223953 10.038534 0.065241 51.950041 0.097135 1.557751 0.451331 1.465043 19.000004 0.007959 53.507792 0.002103
0.225344 10.138471 0.065890 52.198167 0.097774 1.349153 0.452214 1.470379 19.000004 0.008011 53.547320 0.002117
0.226736 10.200651 0.066295 52.333204 0.098384 1.287431 0.458562 1.473692 19.000004 0.008061 53.620634 0.002131
0.228125 10.259115 0.066675 52.351178 0.099008 1.318485 0.452417 1.476802 19.000004 0.008113 53.669663 0.002144
0.229517 10.329269 0.067130 52.348306 0.099635 1.323751 0.451737 1.480528 19.000004 0.008164 53.672057 0.002158
0.230908 10.392514 0.067542 52.283411 0.100316 1.438400 0.451824 1.483882 19.000004 0.008220 53.721810 0.002172
0.232300 10.471175 0.068053 52.268691 0.101087 1.626841 0.451983 1.488045 19.000004 0.008283 53.895532 0.002189
0.233689 10.527511 0.068419 52.150783 0.101928 1.777703 0.451635 1.491022 19.000004 0.008352 53.928486 0.002207
0.235081 10.622113 0.069034 52.197644 0.102738 1.710540 0.452343 1.496012 19.000004 0.008418 53.908184 0.002225
0.236472 10.703427 0.069562 52.292469 0.103509 1.626562 0.453517 1.500292 19.000004 0.008481 53.919031 0.002242
0.237864 10.770393 0.069997 52.332298 0.104249 1.562565 0.456969 1.503811 19.000004 0.008542 53.894863 0.002258
0.239253 10.855963 0.070553 52.448802 0.104939 1.458867 0.450954 1.508299 19.000004 0.008599 53.907669 0.002272
