t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
0.000000 -1.624731 -0.010570 -0.206520 0.000000 0.429365 0.455696 0.000000 19.000004 0.000000 0.222845 0.000000
0.001392 -1.594967 -0.010377 -0.015194 0.000113 0.238039 0.462191 0.000000 19.000004 0.000026 0.222845 0.000005
0.002783 -1.616758 -0.010519 -0.000276 0.000219 0.223121 0.461625 0.000000 19.000004 0.000051 0.222845 0.000009
0.004172 -1.566797 -0.010193 0.337200 0.000164 -0.114355 0.456005 0.000000 19.000004 0.000038 0.222845 0.000007
0.005564 -1.500365 -0.009761 1.042939 -0.000195 -0.759033 0.459004 0.000000 19.000004 -0.000045 0.283905 -0.000008
0.006956 -1.433399 -0.009326 2.047266 -0.000791 -1.257682 0.457365 0.000000 19.000004 -0.000184 0.789584 -0.000034
0.008348 -1.337732 -0.008703 3.473792 -0.001537 -1.573635 0.461043 0.000000 19.000004 -0.000358 1.900157 -0.000065
0.009737 -1.230376 -0.008005 5.309241 -0.002395 -1.815518 0.461186 0.000000 19.000004 -0.000558 3.493723 -0.000102
0.011128 -1.139491 -0.007413 7.355584 -0.003446 -2.217170 0.470321 0.000000 19.000004 -0.000803 5.138414 -0.000147
0.012520 -1.062958 -0.006916 9.462598 -0.004752 -2.756628 0.470459 0.000000 19.000004 -0.001107 6.705970 -0.000202
0.013912 -0.956666 -0.006224 11.793917 -0.005972 -2.574834 0.471302 0.000000 19.000004 -0.001391 9.219082 -0.000254
0.015303 -0.885977 -0.005764 14.055951 -0.007466 -3.153744 0.472089 0.000000 19.000004 -0.001739 10.902207 -0.000318
0.016692 -0.798814 -0.005197 16.348305 -0.008873 -2.974874 0.466269 0.000000 19.000004 -0.002068 13.373431 -0.000377
0.018084 -0.723345 -0.004706 18.568346 -0.010277 -2.964122 0.471911 0.000000 19.000004 -0.002395 15.604223 -0.000437
0.019476 -0.648940 -0.004222 20.702082 -0.011814 -3.242221 0.468636 0.000000 19.000004 -0.002752 17.459861 -0.000503
0.020867 -0.572936 -0.003727 22.756250 -0.013364 -3.271919 0.459788 0.000000 19.000004 -0.003113 19.484331 -0.000568
0.022256 -0.512349 -0.003333 24.626732 -0.014841 -3.123551 0.467522 0.000000 19.000004 -0.003458 21.503181 -0.000631
0.023648 -0.430501 -0.002801 26.467898 -0.016336 -3.155362 0.471057 0.000000 19.000004 -0.003806 23.312537 -0.000695
0.025039 -0.327925 -0.002133 28.403302 -0.017573 -2.610607 0.471296 0.000000 19.000004 -0.004094 25.792696 -0.000747
0.026431 -0.262558 -0.001708 30.156086 -0.018869 -2.736115 0.471071 0.000000 19.000004 -0.004396 27.419970 -0.000803
0.027820 -0.192919 -0.001255 31.771841 -0.020084 -2.569193 0.469931 0.000000 19.000004 -0.004680 29.202648 -0.000854
0.029212 -0.081841 -0.000532 33.530013 -0.021006 -1.945064 0.468864 0.000000 19.000004 -0.004895 31.584949 -0.000893
0.030603 -0.036131 -0.000235 34.963283 -0.021928 -1.947614 0.466023 0.000000 19.000004 -0.005109 33.015669 -0.000933
0.031995 0.045713 0.000297 36.352786 -0.022856 -1.958781 0.468429 0.246236 19.000004 -0.005326 34.394005 -0.000972
0.033387 0.108962 0.000709 37.572741 -0.023771 -1.929877 0.466266 0.275730 19.000004 -0.005539 35.642864 -0.001011
0.034779 0.204094 0.001328 38.850444 -0.024370 -1.263736 0.469793 0.301853 19.000004 -0.005678 37.586708 -0.001037
0.036168 0.274248 0.001784 40.001958 -0.025007 -1.346345 0.468913 0.315945 19.000004 -0.005827 38.655613 -0.001064
0.037559 0.348123 0.002265 41.063263 -0.025634 -1.323640 0.470176 0.328319 19.000004 -0.005973 39.739623 -0.001090
0.038948 0.415624 0.002704 42.000350 -0.026201 -1.198456 0.461672 0.338159 19.000004 -0.006105 40.801894 -0.001114
0.040340 0.494810 0.003219 42.902579 -0.026608 -0.859934 0.463027 0.348435 19.000004 -0.006200 42.042645 -0.001132
0.041732 0.588883 0.003831 43.865002 -0.026853 -0.516746 0.470778 0.359334 19.000004 -0.006257 43.348255 -0.001142
0.043123 0.661694 0.004305 44.729564 -0.027137 -0.598891 0.465772 0.367023 19.000004 -0.006323 44.130673 -0.001154
0.044515 0.735569 0.004786 45.513093 -0.027434 -0.628166 0.468476 0.374295 19.000004 -0.006392 44.884927 -0.001167
0.045904 0.836551 0.005443 46.400479 -0.027674 -0.506739 0.464583 0.383531 18.997505 -0.006448 45.893740 -0.001177
