t Pcell Prel dPcell mol delta_dPcell transmission r_kelvin Tcell liquid_fraction interpol porosity
8.092783 153.668705 0.999758 -0.053787 4.088174 0.081034 0.492705 120.000000 19.000004 0.952592 0.027246 0.173894
8.094175 153.678271 0.999820 -0.108734 4.088238 0.135981 0.493293 120.000000 19.000004 0.952607 0.027246 0.173897
8.095564 153.668705 0.999758 -0.215018 4.088353 0.242265 0.496238 120.000000 19.000004 0.952634 0.027246 0.173902
8.096956 153.664988 0.999734 -0.324287 4.088519 0.351533 0.503404 120.000000 19.000004 0.952673 0.027246 0.173909
8.098347 153.658074 0.999689 -0.455821 4.088748 0.483067 0.504464 120.000000 19.000004 0.952726 0.027246 0.173919
8.099739 153.658609 0.999692 -0.555902 4.089025 0.583148 0.503786 120.000000 19.000004 0.952790 0.027246 0.173930
8.101131 153.657544 0.999685 -0.639731 4.089341 0.666977 0.500580 120.000000 19.000004 0.952864 0.027246 0.173944
8.102519 153.650635 0.999640 -0.747558 4.089707 0.774804 0.504940 120.000000 19.000004 0.952949 0.027246 0.173959
8.103911 153.647448 0.999620 -0.849816 4.090122 0.877063 0.505866 120.000000 19.000004 0.953046 0.027246 0.173977
8.105303 153.646914 0.999616 -0.929319 4.090576 0.956565 0.504265 120.000000 19.000004 0.953152 0.027246 0.173996
8.106692 153.646384 0.999613 -0.989455 4.091056 1.016702 0.504307 120.000000 19.000004 0.953264 0.027246 0.174017
8.108084 153.646914 0.999616 -1.026277 4.091556 1.053524 0.500700 120.000000 19.002502 0.953380 0.027246 0.174038
8.109476 153.647978 0.999623 -1.040200 4.092062 1.067446 0.496624 120.000000 19.000004 0.953498 0.027246 0.174060
8.110867 153.609182 0.999371 -1.294745 4.092688 1.321991 0.496891 120.000000 19.000004 0.953644 0.027246 0.174086
8.112256 153.623529 0.999464 -1.398036 4.093362 1.425283 0.496528 120.000000 19.002502 0.953801 0.027246 0.174115
