Prel	liquid_fraction	
0.851699	0.0471011
0.851165	0.0469473
0.850879	0.0467968
0.850671	0.0466429
0.850328	0.0464864
0.849979	0.0463277
0.849664	0.0461658
0.849184	0.0460073
0.84882	0.0458518
0.848534	0.0456962
0.848234	0.0455385
0.847991	0.0453746
0.84756	0.0452098
0.847182	0.0450453
0.846709	0.0448868
0.846529	0.0447256
0.8462	0.0445618
0.845801	0.0443984
0.845451	0.0442354
0.845035	0.044076
0.844858	0.043912
0.844562	0.0437424
0.844145	0.0435718
0.843813	0.0433998
0.843407	0.0432297
0.843068	0.0430607
0.842651	0.0428962
0.842404	0.0427308
0.841948	0.0425701
0.841726	0.0424076
0.84144	0.0422416
0.841023	0.0420763
0.840758	0.0419079
0.840451	0.0417359
0.840066	0.0415631
0.839794	0.0413865
0.839363	0.0412114
0.838961	0.04104
0.838565	0.0408741
0.838368	0.0407064
0.837986	0.0405394
0.837672	0.040372
0.837301	0.0402058
0.83692	0.0400424
0.836754	0.0398735
0.83633	0.0397047
0.835987	0.0395358
0.835504	0.0393736
0.83521	0.0392144
0.835073	0.0390491
0.834801	0.0388763
0.83431	0.0387047
0.833805	0.0385412
0.833586	0.0383787
0.833289	0.0382157
0.832911	0.0380543
0.832604	0.0378928
0.832163	0.0377361
0.831849	0.0375822
0.83146	0.0374328
0.831171	0.0372851
0.830673	0.0371458
0.830517	0.0370051
0.830217	0.036862
0.829987	0.0367122
0.829468	0.0365655
0.829309	0.0364129
0.82885	0.0362616
0.828557	0.0361092
0.828169	0.0359584
0.82795	0.0358036
0.827636	0.0356451
0.827187	0.0354888
0.826926	0.0353309
0.826421	0.0351796
0.826188	0.0350288
0.825729	0.0348843
0.825573	0.0347368
0.825104	0.0345934
0.824832	0.0344502
0.824507	0.0343071
0.824044	0.0341697
0.823868	0.0340298
0.823567	0.0338868
0.823098	0.0337474
0.822935	0.0336031
0.822384	0.033465
0.82218	0.0333257
0.82177	0.0331892
0.821494	0.0330524
0.821074	0.0329193
0.820781	0.0327873
0.820322	0.0326619
0.820135	0.0325352
0.819821	0.0324068
0.819425	0.03228
0.819188	0.0321501
0.818793	0.0320207
0.818443	0.0318924
0.818005	0.0317697
0.817726	0.0316488
0.817356	0.0315313
0.817175	0.0314097
0.816773	0.0312883
0.816522	0.0311632
0.81613	0.0310381
0.815982	0.0309047
0.815526	0.0307707
0.815148	0.030638
0.814817	0.0305064
0.814516	0.0303745
0.814078	0.0302473
0.813782	0.0301223
0.813333	0.0300044
0.813097	0.0298879
0.812789	0.0297718
0.81238	0.0296595
0.812203	0.0295435
0.81179	0.0294284
0.811455	0.0293143
0.81107	0.0292032
0.810854	0.0290895
0.810279	0.0289849
0.810127	0.028879
0.809767	0.0287741
0.809452	0.0286691
0.80917	0.0285619
0.808877	0.0284515
0.808453	0.0283428
0.808043	0.0282388
0.807778	0.0281356
0.807489	0.0280315
0.807062	0.0279311
0.806768	0.0278319
0.806387	0.0277361
0.806119	0.0276402
0.805949	0.0275373
0.80537	0.0274402
0.805229	0.0273389
0.804805	0.0272389
0.804438	0.0271415
0.804035	0.0270493
0.803841	0.0269554
0.803452	0.026863
0.803092	0.0267731
0.802866	0.0266805
0.80257	0.0265848
0.802351	0.0264816
0.801821	0.0263818
0.80156	0.0262813
0.801139	0.0261846
0.800917	0.0260863
0.80055	0.0259886
0.800257	0.0258901
0.800048	0.0257857
0.799564	0.025684
0.799349	0.0255792
0.798946	0.0254758
0.798622	0.0253733
0.798251	0.0252738
0.79806	0.0251707
0.797569	0.0250725
0.797375	0.024972
0.796994	0.0248728
0.79675	0.0247708
0.796485	0.0246644
0.79604	0.0245601
0.795758	0.0244553
0.795369	0.0243534
0.795221	0.024246
0.794797	0.0241391
0.794504	0.0240313
0.794115	0.0239259
0.793752	0.0238243
0.793522	0.0237216
0.793229	0.0236172
0.792922	0.0235109
0.792555	0.0234052
0.792385	0.0232935
0.79194	0.0231828
0.79164	0.0230719
0.791364	0.0229592
0.79081	0.0228556
0.790651	0.0227519
0.790376	0.0226466
0.789984	0.0225436
0.789825	0.0224352
0.789493	0.0223235
0.789104	0.0222125
0.788744	0.0221038
0.788437	0.0219965
0.7882	0.021887
0.787872	0.0217765
0.787688	0.0216595
0.787335	0.0215393
0.787042	0.0214155
0.786579	0.0212956
0.786392	0.0211731
0.786127	0.0210467
0.785778	0.0209192
0.785449	0.0207914
0.7851	0.0206652
0.784891	0.020536
0.784475	0.0204092
0.784174	0.0202838
0.783768	0.0201641
0.78339	0.0200517
0.783217	0.0199392
0.782988	0.0198233
0.782546	0.0197107
0.782402	0.0195933
0.781992	0.0194769
0.781699	0.0193603
0.7813	0.0192476
0.781003	0.0191375
0.780753	0.0190268
0.780466	0.0189149
0.780057	0.0188066
0.779887	0.0186947
0.779502	0.0185839
0.779142	0.0184759
0.778966	0.0183643
0.778574	0.018254
0.778358	0.0181404
0.777952	0.0180289
0.777783	0.0179126
0.77738	0.0177971
0.777098	0.0176811
0.776985	0.0175561
0.776469	0.0174339
0.776098	0.0173162
0.77583	0.0172007
0.77553	0.0170868
0.775198	0.0169755
0.77494	0.0168641
0.774566	0.016756
0.774272	0.0166499
0.773887	0.016549
0.773697	0.016447
0.773393	0.0163444
0.773093	0.0162411
0.772701	0.0161411
0.772468	0.0160404
0.772185	0.0159384
0.771818	0.0158381
0.771359	0.015746
0.771235	0.015652
0.770787	0.0155634
0.770529	0.0154766
0.770183	0.0153931
0.770031	0.0153056
0.769593	0.0152209
0.769335	0.015136
0.769106	0.0150478
0.768838	0.0149554
0.768446	0.0148635
0.768135	0.0147722
0.767842	0.0146808
0.767481	0.0145921
0.767266	0.0145013
0.766924	0.0144108
0.766666	0.0143184
0.766284	0.0142282
0.766027	0.0141376
0.765663	0.0140495
0.765426	0.0139603
0.765084	0.0138722
0.764872	0.0137809
0.764402	0.0136946
0.764233	0.0136062
0.763795	0.0135225
0.763565	0.013439
0.763286	0.0133548
0.762905	0.0132737
0.762862	0.0131833
0.762467	0.0130904
0.762078	0.012999
0.761761	0.0129094
0.76139	0.0128245
0.761107	0.0127424
0.760804	0.0126627
0.760546	0.0125832
0.760366	0.0124986
0.759931	0.012416
0.75955	0.0123384
0.759282	0.0122632
0.759105	0.0121845
0.758794	0.0121038
0.758445	0.0120236
0.758039	0.0119485
0.757858	0.011872
0.757512	0.0117966
0.757205	0.0117225
