Prel	liquid_fraction
0.817139	0.0663796
0.817453	0.0663799
0.817841	0.0663744
0.817904	0.0663713
0.818271	0.066366
0.818415	0.0663631
0.818584	0.0663652
0.818909	0.0663688
0.819099	0.0663761
0.819409	0.0663843
0.819836	0.0663873
0.820086	0.0663867
0.820255	0.0663862
0.820533	0.0663848
0.82071	0.0663856
0.82091	0.0663899
0.821175	0.0663967
0.821555	0.066401
0.821777	0.0664047
0.822028	0.066408
0.822419	0.0664061
0.822521	0.0664056
0.822704	0.0664086
0.823029	0.0664117
0.823346	0.0664128
0.823483	0.0664165
0.823836	0.0664186
0.824107	0.0664189
0.824237	0.0664222
0.824523	0.0664264
0.824805	0.0664304
0.825076	0.0664337
0.825337	0.066436
0.825503	0.0664406
0.825915	0.0664412
0.826035	0.0664436
0.826222	0.0664493
0.826588	0.0664536
0.826842	0.0664568
0.82705	0.0664607
0.827423	0.0664606
0.827579	0.0664609
0.827839	0.066461
0.828224	0.0664562
0.828294	0.0664541
0.828654	0.0664499
0.828798	0.0664481
0.829062	0.0664474
0.829418	0.0664439
0.829587	0.0664413
0.829891	0.0664372
0.830025	0.0664363
0.830349	0.0664349
0.830504	0.0664367
0.830835	0.066438
0.831135	0.066437
0.831269	0.0664385
0.831551	0.0664405
0.831706	0.0664463
0.832083	0.0664502
0.832375	0.0664513
0.832551	0.0664527
0.832918	0.0664499
0.833094	0.0664464
0.833387	0.0664406
0.83357	0.0664353
0.833873	0.0664283
0.833996	0.0664244
0.834236	0.066423
0.834606	0.0664192
0.834807	0.0664154
0.835008	0.066413
0.835262	0.0664114
0.835561	0.0664086
0.835836	0.0664037
0.836037	0.0663989
0.836108	0.0664001
0.836566	0.0663984
0.836869	0.0663925
0.836946	0.0663894
0.837281	0.0663849
0.837489	0.0663808
0.837761	0.0663759
0.838046	0.066369
0.838212	0.0663633
0.838465	0.066358
0.838744	0.0663518
0.838955	0.0663462
0.839241	0.0663394
0.839406	0.0663345
0.839805	0.0663254
0.839865	0.0663198
0.840221	0.0663126
0.840361	0.0663079
0.840626	0.0663042
0.840985	0.0662972
0.841066	0.0662935
0.841352	0.0662905
0.841542	0.06629
0.841729	0.0662933
0.842014	0.0662978
0.842268	0.066303
0.842652	0.0663035
0.842839	0.0663023
0.843047	0.0663007
0.843149	0.0663036
0.84347	0.0663069
0.843798	0.0663074
0.843893	0.0663109
0.844189	0.0663145
0.844446	0.0663174
0.844601	0.0663229
0.844862	0.0663292
0.845119	0.0663356
0.845348	0.0663422
0.845546	0.0663504
0.845736	0.0663613
0.84611	0.0663692
0.846367	0.0663743
0.846466	0.0663819
0.84679	0.0663881
0.846938	0.0663962
0.847188	0.0664052
0.847389	0.066416
0.847682	0.0664261
0.847763	0.0664412
0.848112	0.0664556
0.848411	0.0664674
0.848517	0.0664817
0.848781	0.0664964
0.84913	0.0665073
0.849264	0.0665188
0.849539	0.066529
0.849662	0.066542
0.849913	0.0665564
0.850089	0.0665737
0.850413	0.0665899
0.850632	0.0666057
0.850688	0.0666273
0.85103	0.0666491
0.85133	0.0666688
0.851488	0.0666892
0.851759	0.0667084
0.851915	0.0667294
0.852175	0.0667503
0.852489	0.0667681
0.852567	0.0667888
0.85282	0.0668106
0.853215	0.0668271
0.853201	0.0668484
0.853504	0.0668701
0.853564	0.0668982
0.853881	0.0669278
0.854216	0.0669547
0.854286	0.0669851
0.854649	0.067013
0.85479	0.067042
0.855048	0.0670704
0.855309	0.067097
0.855435	0.0671255
0.855696	0.0671539
0.855989	0.0671797
0.856302	0.0672004
0.856394	0.0672216
0.856454	0.0672487
0.856775	0.0672767
0.857014	0.0673049
0.857162	0.0673358
0.857494	0.0673649
0.857677	0.0673938
0.857691	0.0674299
0.858012	0.0674677
0.858438	0.0674995
0.858516	0.0675319
0.858819	0.0675614
0.859101	0.0675865
0.859192	0.0676125
0.859503	0.0676357
0.859591	0.0676616
0.859799	0.0676896
0.859982	0.0677205
0.860169	0.0677548
0.860482	0.0677882
0.860577	0.0678255
0.860866	0.0678628
0.861	0.0679034
0.861311	0.0679428
0.861656	0.0679767
0.861807	0.0680088
0.861955	0.0680416
0.862195	0.0680737
0.862541	0.0681008
0.862569	0.0681307
0.862985	0.0681552
0.863129	0.0681784
0.863157	0.0682069
0.86352	0.0682341
0.863749	0.0682599
