Prel	transmission
0.80049	0.657466
0.800585	0.654941
0.80098	0.655394
0.801043	0.656226
0.801477	0.657195
0.801678	0.652983
0.801896	0.655649
0.802129	0.656319
0.802517	0.653635
0.802823	0.654715
0.802971	0.652219
0.80332	0.654728
0.803546	0.649914
0.803863	0.656764
0.803997	0.658215
0.804311	0.654938
0.804582	0.655513
0.804984	0.654755
0.805058	0.654304
0.805435	0.656098
0.805569	0.653566
0.805907	0.65071
0.806231	0.64578
0.806386	0.652444
0.806781	0.653066
0.806954	0.653206
0.807331	0.651401
0.807514	0.653521
0.807821	0.651553
0.807965	0.651224
0.808311	0.649986
0.808649	0.651025
0.808762	0.647604
0.80916	0.647132
0.809301	0.646511
0.809668	0.650375
0.809988	0.651539
0.810108	0.652268
0.810404	0.647657
0.810637	0.642289
0.81082	0.643159
0.81106	0.644935
0.811433	0.650491
0.811817	0.652773
0.811923	0.651356
0.812226	0.64924
0.812434	0.649083
0.812649	0.64972
0.812917	0.647217
0.813333	0.648185
0.813488	0.64955
0.81371	0.648395
0.813904	0.648357
0.814186	0.648404
0.814563	0.647061
0.81463	0.647434
0.814979	0.648701
0.81512	0.650558
0.815441	0.649005
0.815797	0.646636
0.815892	0.649392
0.816181	0.650513
0.816375	0.649693
0.816692	0.64654
0.817009	0.649646
0.81715	0.646529
0.817524	0.64641
0.817647	0.648064
0.817742	0.648692
0.818091	0.650837
0.818422	0.65046
0.818637	0.648404
0.818905	0.646124
0.819102	0.644593
0.819367	0.644663
0.819589	0.644048
0.819853	0.644298
0.820103	0.646938
0.820357	0.646692
0.820607	0.646077
0.820805	0.64433
0.821136	0.645434
0.821288	0.647125
0.821626	0.64816
0.82201	0.643235
0.82225	0.645986
0.822405	0.644694
0.822535	0.644537
0.822866	0.64814
0.823155	0.648504
0.823293	0.647342
0.823702	0.644723
0.823765	0.645045
0.824139	0.644848
0.824519	0.641751
0.824579	0.644372
0.824872	0.644341
0.825101	0.647637
0.82539	0.642218
0.825513	0.643778
0.82582	0.645284
0.826144	0.647434
0.826268	0.642443
0.826676	0.645364
0.827039	0.640754
0.827099	0.64214
0.827438	0.643556
0.827522	0.637386
0.827878	0.643279
0.827998	0.639847
0.828255	0.642669
0.828668	0.644473
0.828759	0.642296
0.829087	0.642689
0.829232	0.63969
0.829521	0.644488
0.829654	0.644511
0.829951	0.643512
0.830046	0.644625
0.830454	0.645896
0.830839	0.646944
0.830891	0.640649
0.831262	0.643791
0.831561	0.644781
0.831716	0.645016
0.83191	0.645507
0.832125	0.645364
0.832393	0.647492
0.832548	0.642933
0.832911	0.648486
0.833228	0.645063
0.833394	0.646582
0.833662	0.646806
0.833908	0.649467
0.834144	0.64437
0.834261	0.649143
0.834603	0.648388
0.834895	0.643834
0.835022	0.647943
0.835378	0.648381
0.83566	0.647807
0.835738	0.648853
0.836111	0.647496
0.836263	0.6498
0.836538	0.649738
0.836671	0.645123
0.837052	0.643527
0.837158	0.648694
0.837408	0.641536
0.837803	0.649132
0.837919	0.650274
0.83825	0.650093
0.838525	0.650759
0.838642	0.651439
0.839005	0.653624
0.839153	0.653906
0.839435	0.643704
0.839561	0.649861
0.839847	0.65134
0.840154	0.649146
0.840221	0.650831
0.840573	0.650368
0.84077	0.649727
0.841045	0.648509
0.841295	0.649244
0.841436	0.648833
0.841775	0.648151
0.842007	0.648026
0.84212	0.647957
0.842325	0.652346
0.842614	0.648489
0.842903	0.649168
0.842892	0.652619
0.843234	0.652661
0.843495	0.65347
0.843632	0.6529
0.843992	0.652648
0.844309	0.65166
0.844425	0.65275
0.844728	0.651776
0.844883	0.652319
0.845137	0.650766
0.845285	0.65012
0.845609	0.649914
0.84569	0.649684
0.845863	0.648878
0.846166	0.648938
0.846385	0.647885
0.846628	0.649555
0.846931	0.648571
0.847185	0.649298
0.847361	0.645543
0.84766	0.648279
0.84765	0.648777
0.848031	0.646307
0.848161	0.649966
0.848432	0.64991
0.848718	0.650873
0.848982	0.651501
0.849144	0.650654
0.849402	0.652505
0.849673	0.651977
0.849772	0.65136
0.849835	0.649523
0.850163	0.645239
0.850515	0.643
0.850572	0.650355
0.850829	0.650395
0.85109	0.648958
0.851245	0.650046
0.851502	0.648831
0.851767	0.649318
0.851936	0.651313
0.852225	0.650817
0.852538	0.650019
0.852672	0.65132
0.852746	0.651173
0.853152	0.650934
0.853279	0.650989
0.853405	0.650618
0.853694	0.650685
0.853895	0.650871
0.854227	0.650062
0.854325	0.650127
0.854586	0.649975
0.854709	0.647324
0.854924	0.64928
0.855213	0.650227
0.855474	0.648211
0.855573	0.647744
0.855876	0.646627
0.856042	0.645148
0.856334	0.646397
0.856436	0.645805
0.856732	0.638302
0.856884	0.63908
0.856972	0.642385
0.857332	0.643744
0.857547	0.643693
0.857684	0.63828
0.858015	0.641348
0.858117	0.640405
0.858414	0.641963
0.858791	0.638474
0.858815	0.641094
0.859094	0.642072
0.859376	0.638479
0.859517	0.642866
0.859622	0.638973
0.860045	0.639127
0.860133	0.641082
0.860426	0.64001
0.860542	0.643273
0.860842	0.641221
0.861177	0.641547
0.861293	0.642088
0.861413	0.638796
0.861712	0.641427
0.861822	0.638977
0.862178	0.639136
0.862297	0.641346
0.862551	0.640484
0.862847	0.640924
0.863041	0.645568
0.863147	0.644372
0.863401	0.643979
0.86357	0.645257
0.863897	0.643885
0.863954	0.644258
0.864268	0.644727
0.864497	0.64462
0.864736	0.644848
0.864898	0.643357
0.865131	0.640231
0.865459	0.640805
0.86555	0.639652
0.865818	0.638541
0.86604	0.64117
0.866343	0.642359
0.86646	0.641558
0.866558	0.643778
0.866823	0.641947
0.866918	0.64159
0.867221	0.642086
0.867535	0.640052
0.86757	0.643404
0.867827	0.648368
0.868116	0.647324
0.868187	0.648234
0.868518	0.647016
0.868772	0.648055
0.868835	0.647722
0.869149	0.647999
0.869321	0.642638
0.869589	0.641929
0.869751	0.648589
0.869981	0.642155
0.870107	0.651072
0.870442	0.650198
0.870481	0.6493
0.87077	0.648663
0.870992	0.649034
0.871168	0.645603
0.871482	0.649566
0.871725	0.651144
0.871707	0.650384
0.872049	0.650802
0.872236	0.650761
0.872493	0.650462
0.872691	0.647351
0.872997	0.642376
0.873061	0.64685
0.873343	0.648793
0.873593	0.645416
0.873674	0.65326
0.873907	0.648605
0.874009	0.648442
0.874333	0.646593
0.874351	0.648913
0.874583	0.65018
0.874908	0.647838
0.875172	0.649063
0.875228	0.650527
0.875507	0.64749
0.875732	0.648708
0.875887	0.6478
0.876039	0.646929
0.876395	0.64822
0.876423	0.646696
0.87668	0.647465
0.87699	0.647474
0.877026	0.644564
0.877241	0.64879
0.877505	0.645416
0.877593	0.645961
0.877865	0.649966
0.878072	0.648831
0.878157	0.648176
0.878439	0.647756
0.878749	0.646571
0.878791	0.648296
0.878883	0.648138
0.879274	0.649876
0.879292	0.649398
0.879606	0.648951
0.879722	0.649964
0.879993	0.648907
0.880113	0.64214
0.880155	0.647116
0.880547	0.648433
0.880804	0.649094
0.880804	0.647032
0.88097	0.645706
0.881304	0.645534
0.881385	0.648922
0.881639	0.648149
0.88177	0.647438
0.881999	0.648384
0.882207	0.647776
0.882358	0.648788
0.882647	0.64652
0.882866	0.644345
0.883028	0.646066
0.883162	0.646111
0.883419	0.650102
0.883511	0.648623
0.88374	0.650815
0.883761	0.648723
0.88393	0.64428
0.884233	0.649074
0.884356	0.647474
0.884533	0.648393
0.884857	0.64742
0.885016	0.646272
0.885111	0.649436
0.885389	0.649693
0.885534	0.649523
0.885636	0.648717
0.885826	0.648361
0.885925	0.649224
0.886344	0.649814
0.886443	0.648587
0.886665	0.648247
0.886915	0.644059
0.887017	0.64561
0.887165	0.644768
0.887426	0.64723
0.887497	0.647858
0.887691	0.645581
0.887962	0.64148
0.887997	0.641382
0.888244	0.642955
0.888406	0.641914
0.888558	0.642408
0.888829	0.646064
0.889051	0.641793
0.889118	0.643753
0.889336	0.644106
0.889587	0.644779
0.889647	0.642305
0.889904	0.644694
0.890175	0.640454
0.890316	0.638816
0.890471	0.639451
0.890707	0.638785
0.890767	0.640779
0.890954	0.639751
0.891183	0.640365
0.891483	0.63929
0.891553	0.636738
0.891814	0.63807
0.891969	0.63881
0.892012	0.639395
0.892198	0.634856
0.892487	0.641552
0.892533	0.644506
0.892787	0.642531
0.892945	0.643179
0.893178	0.638597
0.893333	0.645507
0.893583	0.644312
0.893703	0.645568
0.893788	0.643597
0.894038	0.64637
0.894373	0.645329
0.894415	0.644247
0.894577	0.646205
0.894817	0.644819
0.894901	0.643901
0.895032	0.644558
0.895356	0.644196
0.895388	0.644622
0.895666	0.645706
0.895814	0.643255
0.896114	0.64407
0.896149	0.639721
0.896371	0.641889
0.896597	0.639639
0.896621	0.639992
0.896843	0.642654
0.897136	0.643521
0.897277	0.641538
0.897661	0.638528
0.897633	0.646909
0.89776	0.646947
0.897865	0.649275
0.898137	0.646893
0.89826	0.647693
0.89838	0.649872
0.898609	0.648122
0.898856	0.648209
0.89893	0.648647
0.899053	0.648317
0.899356	0.647208
0.899494	0.649405
0.899649	0.649731
0.89986	0.650556
0.900058	0.650542
0.900163	0.648223
0.900315	0.648073
0.900607	0.645174
0.900706	0.648596
0.900999	0.647981
0.90109	0.642584
0.901136	0.648357
0.901256	0.646459
0.901482	0.647684
0.901693	0.644513
0.901816	0.648567
0.901964	0.646448
0.902225	0.647221
0.902401	0.650692
0.902394	0.650858
0.902641	0.651926
0.902881	0.647834
0.903053	0.648111
0.903145	0.643576
0.903275	0.649651
0.903494	0.650529
0.903695	0.651745
0.903748	0.651957
0.903987	0.651705
0.904202	0.651226
0.904431	0.650397
0.904463	0.651814
0.904703	0.652757
0.904727	0.649843
0.904883	0.651255
0.90508	0.651888
0.905256	0.652145
0.905309	0.650723
0.905422	0.651874
0.905714	0.650574
0.905905	0.651345
0.905975	0.652147
0.906042	0.65027
0.906264	0.650203
0.90649	0.651168
0.906493	0.648983
0.906719	0.651063
0.906817	0.651852
0.907121	0.652686
0.907202	0.650339
0.907247	0.65223
0.907469	0.650596
0.907716	0.650406
0.907765	0.646274
0.907854	0.65048
0.908104	0.644403
0.908164	0.647771
0.908428	0.644446
0.908463	0.650203
0.908587	0.653899
0.908851	0.652844
0.908847	0.652634
0.909031	0.652087
0.909218	0.650938
0.909274	0.65181
0.909429	0.653137
0.909626	0.652661
0.909799	0.648764
0.909982	0.652024
0.910092	0.65054
0.910211	0.648084
0.910335	0.647461
0.910514	0.650019
0.910663	0.650489
0.910666	0.653381
0.910959	0.653135
0.911071	0.65229
0.911286	0.654056
0.911329	0.650936
0.911477	0.651101
0.911709	0.652093
0.911699	0.650692
0.911854	0.650022
0.912012	0.653702
0.912203	0.651906
0.912326	0.650994
0.912407	0.650706
0.912597	0.652719
0.912809	0.648625
0.913013	0.642376
0.913017	0.64062
0.913197	0.646759
0.91345	0.648102
0.913521	0.645022
0.913817	0.646053
0.913722	0.645784
0.913912	0.643559
0.913993	0.645628
0.914247	0.645646
0.914377	0.635319
0.914349	0.636798
0.914677	0.639138
0.914786	0.641862
0.914842	0.639426
0.915089	0.643943
0.915149	0.644877
0.915244	0.644269
0.915346	0.641744
0.915519	0.64243
0.915671	0.641675
0.915917	0.644048
0.915931	0.645852
0.916055	0.643512
0.916302	0.641807
0.91646	0.643909
0.916509	0.641176
0.916534	0.640745
0.916788	0.642732
0.91695	0.64285
0.917158	0.641498
0.917288	0.640571
0.917285	0.642557
0.917331	0.6434
0.917606	0.642839
0.917743	0.643713
0.917746	0.641608
0.917905	0.641453
0.918021	0.643147
0.918159	0.64161
0.918434	0.641221
0.91842	0.639145
0.918575	0.638459
0.918709	0.640028
0.918836	0.640564
0.918864	0.637368
0.918959	0.639688
0.919184	0.638631
0.919308	0.638356
0.919287	0.640863
0.919678	0.641203
0.919583	0.637066
0.919724	0.635046
0.919826	0.631428
0.920023	0.638045
0.920097	0.637013
0.920161	0.635209
0.920242	0.634045
0.920481	0.635124
0.92058	0.631993
0.920559	0.62823
0.92064	0.628051
0.920901	0.629144
0.920904	0.626482
0.92101	0.625316
0.921274	0.624469
0.921331	0.622947
0.921324	0.620178
0.921327	0.621286
0.921475	0.620283
0.921556	0.616734
0.921768	0.607688
0.921824	0.607236
0.921852	0.611592
0.92187	0.602954
0.922099	0.598301
0.922141	0.600684
0.922233	0.599736
0.922265	0.597613
0.922254	0.597032
0.92248	0.595758
0.922504	0.593378
0.922589	0.588924
0.922702	0.585252
0.922804	0.582957
0.922959	0.579147
0.922748	0.57474
0.922966	0.568663
0.922984	0.567182
0.923033	0.563955
0.923086	0.560584
0.923248	0.55445
0.923396	0.550358
0.923495	0.546065
0.923509	0.540295
0.923438	0.538145
0.923541	0.534862
0.923597	0.533684
0.923646	0.528385
0.923787	0.516684
0.923847	0.517589
0.923907	0.510844
0.923992	0.509383
0.923935	0.504442
0.923942	0.499013
0.9242	0.494454
0.92421	0.492114
0.924228	0.487899
0.924312	0.483081
0.924344	0.478694
0.924545	0.47399
0.924503	0.46893
0.924605	0.463717
0.924683	0.459508
0.924707	0.451479
0.924774	0.449306
0.924771	0.444238
0.924686	0.439598
0.924838	0.433913
0.924961	0.428735
0.925063	0.42372
0.925053	0.418039
0.925151	0.410537
0.925236	0.410021
0.925211	0.405611
0.925201	0.397819
0.925197	0.392587
0.925208	0.389284
0.92544	0.382997
0.925398	0.375833
0.925483	0.371191
0.925528	0.366352
0.925602	0.36062
0.925581	0.355938
0.925602	0.351008
0.925796	0.346487
0.92587	0.34206
0.92586	0.336212
0.925867	0.331789
0.925874	0.326756
0.925814	0.319006
0.925937	0.314132
0.926018	0.309698
0.92612	0.303923
0.926078	0.299277
0.92618	0.292157
0.92629	0.287712
0.926343	0.281658
0.92635	0.277689
0.926283	0.271717
0.926434	0.266535
0.926427	0.261882
0.926448	0.257676
0.926494	0.253725
0.926554	0.249306
0.926691	0.244464
0.926755	0.240108
0.926864	0.237723
0.926854	0.233375
0.926839	0.229146
0.926942	0.22536
0.927111	0.221027
0.927111	0.217096
0.927114	0.211748
0.927002	0.209026
0.927153	0.204143
0.92721	0.199872
0.927259	0.195909
0.92741	0.192658
0.927262	0.188528
0.927509	0.184838
0.927506	0.181065
0.927537	0.178605
0.927671	0.175234
0.927699	0.171451
0.927587	0.167085
0.927703	0.164315
0.927756	0.160302
0.927752	0.157257
0.927869	0.154621
0.927904	0.150914
0.928006	0.148742
0.928024	0.144653
0.928122	0.142811
0.928108	0.1399
0.928122	0.137019
0.928122	0.134003
0.928115	0.131224
0.928344	0.128653
0.92839	0.125462
0.928387	0.122876
0.928394	0.120448
0.928383	0.117706
0.92844	0.11547
0.928549	0.113311
0.928566	0.111057
0.928644	0.10906
0.928781	0.106719
0.928803	0.104508
0.928803	0.101947
0.928827	0.0995879
0.928795	0.0980652
0.928996	0.0960229
0.928933	0.0947146
0.928954	0.0931698
0.928986	0.0909472
0.928958	0.0892503
0.929158	0.087424
0.929183	0.0852003
0.92924	0.0834251
0.929261	0.0820565
0.929335	0.0801623
0.929388	0.0782762
0.929264	0.0765649
0.929381	0.0747621
0.929373	0.0729063
0.929384	0.0713183
0.929338	0.0694713
0.929381	0.0678576
0.929412	0.066265
0.929448	0.0646757
0.929476	0.0631391
0.929574	0.0618786
0.929588	0.0603079
0.929652	0.0584852
0.929673	0.0573739
0.929719	0.0562454
0.929705	0.0547999
0.929779	0.0537948
0.929846	0.0526196
0.929779	0.0516042
0.929793	0.0505451
0.929892	0.0494158
0.93004	0.0484119
0.929997	0.0474045
0.929786	0.046404
0.930047	0.0450004
0.930061	0.0446253
0.93005	0.0439099
0.930022	0.0427765
0.930096	0.0419299
0.93005	0.0408986
0.930092	0.0398782
0.930202	0.0391179
0.930163	0.0382597
0.930209	0.0374973
0.930205	0.0365745
0.930184	0.0358986
0.930297	0.0352542
0.930399	0.0345588
0.930339	0.0338416
0.930473	0.0331554
0.930378	0.032401
0.930438	0.0318357
0.930526	0.0311879
0.930452	0.0305964
0.930473	0.0299855
0.930466	0.0294398
0.930462	0.0288635
0.930473	0.0282528
0.930614	0.0276908
0.930611	0.0271239
0.930611	0.0265713
0.930526	0.0259349
0.930565	0.0254515
0.930625	0.0248843
0.930649	0.0245104
0.93078	0.0239037
0.930737	0.0233884
0.930892	0.0229886
0.93084	0.0225124
0.930868	0.0221905
0.930878	0.0216798
0.930924	0.0213093
0.9309	0.0208907
0.931012	0.0204873
0.931009	0.0201625
0.931023	0.0197372
0.931037	0.0194209
0.931005	0.0190601
0.931069	0.0186498
0.93103	0.0182086
0.931037	0.0180009
0.931291	0.0176471
0.931041	0.0173846
0.931104	0.0170542
0.931097	0.0167489
0.931291	0.0163294
0.931284	0.016108
0.931139	0.0157413
0.931287	0.0154337
0.931287	0.0151585
0.931308	0.0148527
0.931337	0.0146144
0.931312	0.0144272
0.931396	0.0141055
0.931432	0.0138019
0.931439	0.0136049
0.931407	0.0133221
0.931435	0.013072
0.931545	0.0128922
0.931615	0.0127128
0.931647	0.0125124
0.931647	0.0123286
0.931707	0.0120561
0.931707	0.0118287
0.9317	0.0116276
0.9317	0.0114684
0.931703	0.011216
0.931714	0.0110158
0.931855	0.0108291
0.931848	0.0107158
0.931833	0.0105686
0.931805	0.0103551
0.931851	0.0101377
0.932024	0.00996307
0.931989	0.00981073
0.9319	0.00967626
0.932048	0.00950895
0.932144	0.00935661
0.932137	0.00911671
0.932214	0.00901218
0.932228	0.00887056
0.932242	0.00875239
0.932232	0.00857124
0.932447	0.00845866
0.932267	0.00833915
0.932281	0.00825382
0.932507	0.0081609
0.932355	0.00803983
0.932521	0.00793127
0.932542	0.00780351
0.932524	0.00768288
0.932598	0.00756651
0.932644	0.00743941
0.932736	0.00734358
0.932637	0.00722207
0.932729	0.00716868
0.932686	0.007036
0.9327	0.00697502
0.932792	0.00684256
0.932954	0.00674227
0.932697	0.00665716
0.932718	0.00657407
0.93294	0.00645032
0.932947	0.00634399
0.932708	0.00628011
0.932947	0.00617847
0.932789	0.0060956
0.932947	0.00601698
0.932989	0.00591713
0.932965	0.00581371
0.933064	0.00574402
0.933018	0.0056703
0.933102	0.00557626
0.933078	0.00551439
0.933152	0.00544805
0.933208	0.00535669
0.933236	0.0052689
0.933314	0.00522356
0.933335	0.00516526
0.933437	0.00504687
0.933419	0.00499684
0.933381	0.00493854
0.933356	0.00489766
0.933367	0.00482797
0.933511	0.00474711
0.933508	0.00470176
0.933511	0.00464078
0.933511	0.00457511
0.933525	0.00450207
0.933518	0.00445159
0.933515	0.00438122
0.933504	0.0043734
0.933536	0.00429857
0.933511	0.00427534
0.933539	0.00420364
0.933684	0.0041268
0.933634	0.00411563
0.933673	0.00403477
0.933751	0.0039787
0.933634	0.00393782
0.933694	0.00389047
0.933737	0.00385764
0.933786	0.00379598
0.933825	0.00379576
0.933804	0.0037665
0.933888	0.00369122
0.933881	0.00363895
0.933878	0.00362265
0.933895	0.00357395
0.93392	0.00357172
0.933927	0.00354156
0.933941	0.0034779
0.933934	0.0034024
0.933923	0.00336577
0.933997	0.00331774
0.934015	0.00330859
0.933927	0.00327642
0.934033	0.00326436
0.933927	0.00324001
0.933934	0.00322125
0.93417	0.00318953
0.933948	0.00311693
0.933973	0.00310666
0.934061	0.00311046
0.934019	0.00309147
0.934064	0.00306154
0.934131	0.003043
0.934202	0.00297755
0.934195	0.00294561
0.9341	0.00291165
0.934195	0.00291947
0.934205	0.00291255
0.934205	0.00286274
0.934149	0.00286698
0.934272	0.00284152
0.934181	0.0028127
0.93435	0.00274457
0.934265	0.00275529
0.934209	0.00271084
0.934283	0.00271978
0.934262	0.00269208
0.934304	0.00264763
0.934343	0.00264562
0.934322	0.00263691
0.934339	0.00259022
0.934442	0.00258598
0.934346	0.00256364
0.934375	0.00254912
0.934434	0.00253527
0.934551	0.0024906
0.934597	0.00248211
0.93454	0.00247787
0.93454	0.0024562
0.934583	0.00244213
0.934572	0.00242381
0.934604	0.00240907
0.9346	0.00239164
0.9346	0.00237891
0.934653	0.00233535
0.93459	0.00233178
0.9346	0.00231413
0.934607	0.00230296
0.934621	0.00229582
0.934716	0.00226142
0.934635	0.00226723
0.934748	0.00223461
0.934604	0.00225315
0.934649	0.00222858
0.934646	0.00221049
0.934755	0.00218525
0.934702	0.00218033
0.934716	0.00215554
0.93478	0.00214214
0.934745	0.00213923
0.934875	0.00213611
0.93485	0.00212896
0.934935	0.00209813
0.934872	0.00208585
0.935065	0.00210081
0.934998	0.00207781
0.935076	0.0020749
0.935118	0.00205726
0.93509	0.00206195
0.935122	0.00204586
0.935139	0.00203738
0.935164	0.00203179
0.935171	0.00200879
0.935309	0.00201616
0.935284	0.00195897
0.935157	0.00194736
0.935407	0.00195138
0.935425	0.00196277
0.935439	0.00193641
0.935414	0.00193194
0.935421	0.00192122
0.93534	0.00191519
0.935407	0.00190045
0.935421	0.00190246
0.935425	0.00188169
0.935428	0.00189218
0.935421	0.0018732
0.935464	0.00187454
0.935481	0.00186382
0.93545	0.00185198
0.935474	0.00185265
0.935555	0.00184059
0.935583	0.00181199
0.93564	0.00180038
0.93565	0.00180418
0.935788	0.00179211
0.93583	0.00179189
0.935834	0.00177491
0.93576	0.0017901
0.935869	0.00178698
0.935834	0.00176397
0.935837	0.0017557
0.93583	0.00175503
0.935844	0.00177179
0.935837	0.00174342
0.93583	0.00172957
0.935844	0.00172399
0.935978	0.00171639
0.935996	0.001705
0.935992	0.00171081
0.935918	0.00171795
0.935932	0.00170634
0.936246	0.00170209
0.935901	0.00169852
0.935936	0.00167775
0.935936	0.00168579
0.935975	0.00167596
0.935985	0.00167663
0.935975	0.00166635
0.936147	0.00165898
0.93614	0.00166658
0.936197	0.0016706
0.936176	0.00166658
0.93626	0.00164558
0.936257	0.00163888
0.936253	0.00163486
0.936253	0.0016458
0.936348	0.00163486
0.936313	0.00162928
0.936246	0.00163531
0.936235	0.00161721
0.93625	0.00163285
0.93625	0.0016161
0.936246	0.00161051
0.936242	0.00158885
0.936246	0.0015884
0.936235	0.00158684
0.936302	0.00157254
0.936246	0.00158773
0.936401	0.00156494
0.936278	0.00157008
0.936394	0.00156539
0.936408	0.00156249
0.936415	0.00155333
0.936405	0.00155467
0.936391	0.00155713
0.936387	0.00156025
0.936366	0.00155489
0.936369	0.00154819
0.936391	0.00155623
0.936369	0.00155713
0.936408	0.00155512
0.936472	0.00153233
0.936433	0.00153144
0.936528	0.00154774
0.936422	0.00153903
0.936454	0.00153546
0.936493	0.00152429
0.936598	0.00153099
0.936521	0.00151022
0.936546	0.00151446
0.936567	0.00152072
0.936531	0.00149615
0.93662	0.00150061
0.936683	0.00149793
0.936613	0.00149481
0.936736	0.00149213
0.936676	0.00150441
0.936711	0.00147537
0.936704	0.00147493
0.936764	0.00148475
0.936665	0.0014823
0.936694	0.00148029
0.936775	0.00147671
0.936743	0.00147694
0.936792	0.00147381
0.936785	0.00146912
0.936813	0.00146197
0.936803	0.00146353
0.936782	0.00145214
0.93682	0.00146242
0.936803	0.00144633
0.937018	0.00146376
0.936842	0.00145482
0.936739	0.00143516
0.93682	0.00145773
0.936817	0.00144745
0.936835	0.00143405
0.936754	0.00143941
0.936817	0.00144276
0.93682	0.00143963
0.937007	0.00145527
0.936887	0.0014479
0.937011	0.00143516
0.936817	0.0014403
0.936824	0.00144812
0.936976	0.00144499
0.936838	0.00143427
0.936824	0.00144589
0.936817	0.00143338
0.936828	0.00144745
0.936976	0.00144633
0.93682	0.00143651
0.937007	0.00143003
0.936937	0.00142869
0.937078	0.00142645
0.937074	0.00142333
0.937078	0.00141037
0.936997	0.00142601
0.936909	0.00143673
0.93705	0.00141796
0.937092	0.00141953
0.93711	0.00141506
0.937106	0.00141864
0.937106	0.00141998
0.93712	0.00139987
0.937092	0.00140546
0.93718	0.00143338
0.937173	0.00140367
0.937208	0.00140881
0.937243	0.00141796
0.937314	0.00140523
0.937194	0.00140188
0.937339	0.00140814
0.937296	0.00140702
0.937427	0.00141484
0.937236	0.00140858
0.937494	0.00138669
0.937497	0.00140322
0.937568	0.00140858
0.937497	0.001403
0.937487	0.00140121
0.937645	0.00139831
0.93748	0.0013887
0.93749	0.00139138
0.937497	0.00139027
0.937645	0.00139875
0.937494	0.00139183
0.937529	0.0013791
0.937487	0.00137709
0.937554	0.00138602
0.937631	0.00138893
0.937578	0.00139406
0.937628	0.0013925
0.937698	0.00139674
0.937649	0.00138379
0.937881	0.00137061
0.937786	0.00136704
0.937772	0.00137151
0.937913	0.00138334
0.937902	0.00137396
0.937976	0.00136949
0.937899	0.00136949
0.937917	0.00137352
0.938005	0.00137709
0.93798	0.00137865
0.937976	0.00137597
0.938005	0.0013657
0.938033	0.00136659
0.937994	0.00136346
0.938047	0.00136949
0.938065	0.00135341
0.937913	0.00136257
0.938128	0.00135408
0.938068	0.00137307
0.938068	0.00136302
0.938202	0.00136145
0.938072	0.00136436
0.938079	0.00137061
0.938332	0.00137352
0.938301	0.00136704
0.938072	0.00135498
0.938368	0.00135632
0.938237	0.0013514
0.938188	0.00135855
0.938265	0.001359
0.938315	0.00135877
0.938273	0.00136413
0.93835	0.00135833
0.938325	0.00135006
0.938466	0.00133755
0.938417	0.00134314
0.938385	0.00135587
0.938347	0.00135408
0.938438	0.00134202
0.938392	0.0013552
0.938378	0.00135408
0.938406	0.00134314
0.938491	0.00134425
0.938449	0.00134984
0.938414	0.00135676
0.938449	0.00134671
0.938488	0.00133174
0.938442	0.00134135
0.938484	0.00134358
0.938509	0.00134693
0.938473	0.00134403
0.93859	0.00134604
0.938526	0.00133599
0.938576	0.00132929
0.938593	0.00133308
0.93859	0.00132705
0.938611	0.00134381
0.938731	0.00133576
0.938688	0.00133912
0.938745	0.00134113
0.93848	0.00133688
0.938738	0.00134068
0.938724	0.00133599
0.938741	0.00133822
0.938762	0.00133398
0.938755	0.00133465
0.938741	0.00133599
0.938611	0.00133845
0.938748	0.00132661
0.938692	0.00132482
0.938745	0.00133063
0.938495	0.00131477
0.938713	0.00133241
0.93878	0.00132616
0.938741	0.00132303
0.938734	0.00132393
0.938759	0.00133375
0.93878	0.00132192
0.938738	0.00132571
0.938808	0.00132281
0.938755	0.00132035
0.938664	0.00131454
0.938748	0.00132259
0.938836	0.00132705
0.938727	0.00132192
0.938829	0.00132482
0.938738	0.00132169
0.938734	0.00131678
0.938748	0.00131991
0.938731	0.00131834
0.938738	0.00130382
0.938801	0.00130829
0.938907	0.00129801
0.938755	0.00131253
0.938822	0.00131432
0.938865	0.00131186
0.93884	0.00130918
0.938843	0.00130002
0.938833	0.00131119
0.938893	0.00131142
0.938889	0.00130762
0.938851	0.00130583
0.938822	0.00131343
0.938896	0.001296
0.938861	0.0012931
0.938882	0.00129466
0.938914	0.00130539
0.93897	0.00130985
0.938907	0.00130405
0.939044	0.00130606
0.939051	0.00131008
0.93903	0.00129846
0.939143	0.00130807
0.938907	0.00129198
0.939037	0.00129578
0.939041	0.00130807
0.93915	0.00129958
0.939129	0.00130717
0.939129	0.00130226
0.939136	0.00129243
0.939136	0.00130516
0.939125	0.00130159
0.939182	0.00128305
0.939164	0.00129265
0.939192	0.00129935
0.939235	0.00128774
0.939203	0.0012998
0.939288	0.00129489
0.939281	0.00128595
0.939228	0.00128752
0.939309	0.00128863
0.939316	0.0012998
0.939305	0.0012893
0.939302	0.00128908
0.939309	0.00129087
0.939305	0.00129801
0.939566	0.00129891
0.939312	0.00130539
0.939333	0.00130449
0.939372	0.0012969
0.939573	0.00130136
0.93951	0.00129779
0.939566	0.00129913
0.939566	0.00130047
0.939559	0.00130181
0.93958	0.0012969
0.939587	0.00130382
0.939612	0.00129466
0.939619	0.00128662
0.939725	0.00129958
0.939689	0.00130204
0.939714	0.00129556
0.939732	0.00129332
0.93971	0.00129332
0.939813	0.00128215
0.939735	0.00129913
