Prel	liquid_fraction
0.938421	0.999855
0.938293	0.999624
0.93805	0.999865
0.93796	0.999476
0.937633	1.00006
0.937484	0.999919
0.937365	0.999649
0.937174	0.999678
0.937067	0.999367
0.936803	0.999698
0.936678	0.999458
0.9364	0.999848
0.936396	0.999109
0.93615	0.999372
0.935854	0.999833
0.935608	1.0001
0.935604	0.999363
0.935448	0.999255
0.935087	0.99999
0.935128	0.999074
0.934955	0.99904
0.934673	0.999449
0.934684	0.99866
0.934434	0.998942
0.93417	0.999282
0.934211	0.998368
0.933919	0.998822
0.933683	0.999049
0.933506	0.999035
0.933461	0.99848
0.93327	0.998523
0.933058	0.998653
0.932836	0.998827
0.932766	0.998373
0.932669	0.998034
0.932478	0.998081
0.932346	0.997885
0.932197	0.997761
0.9322	0.99701
0.931922	0.997415
0.931807	0.997151
0.93179	0.996487
0.931537	0.996793
0.931533	0.996074
0.931377	0.995981
0.931234	0.995833
0.931127	0.995541
0.93113	0.994795
0.93104	0.994432
0.930932	0.994143
0.930849	0.993751
0.930724	0.993535
0.93064	0.993146
0.930745	0.991987
0.930585	0.991912
0.930567	0.991252
0.930508	0.990764
0.930404	0.990462
0.93031	0.990116
0.93031	0.989387
0.930248	0.988914
0.930189	0.988427
0.930175	0.987754
0.92998	0.987824
0.930109	0.986568
0.930196	0.985483
0.929928	0.98585
0.929935	0.985095
0.929914	0.98445
0.92988	0.983866
0.929883	0.983123
0.929831	0.98261
0.929855	0.981781
0.929782	0.981353
0.929709	0.980924
0.92964	0.980483
0.929702	0.979497
0.929581	0.97927
0.929536	0.978728
0.929518	0.978072
0.929487	0.977473
0.929365	0.977246
0.929529	0.975849
0.929376	0.97575
0.929456	0.974696
0.929372	0.974311
0.929379	0.973557
0.929327	0.973043
0.929282	0.972503
0.929136	0.972376
0.929133	0.971664
0.92906	0.971238
0.929105	0.970328
0.929088	0.969673
0.929035	0.969161
0.929053	0.968365
0.928973	0.967968
0.928963	0.967286
0.928876	0.966917
0.928778	0.966592
0.928789	0.965826
0.928747	0.965272
0.92898	0.963591
0.928723	0.963923
0.928716	0.963226
0.928789	0.962204
0.928799	0.961436
0.928688	0.961168
0.928605	0.960787
0.928612	0.960034
0.928605	0.959338
0.928525	0.958943
0.928553	0.958107
0.928507	0.957568
0.9284	0.957286
0.928428	0.956447
0.92832	0.956169
0.928309	0.955489
0.928309	0.954766
0.928296	0.954101
0.92824	0.953606
0.928309	0.952598
0.928323	0.951818
0.928309	0.951153
0.928264	0.950616
0.928157	0.950335
0.928157	0.949612
0.928195	0.948734
0.928174	0.948097
0.92816	0.947432
0.928143	0.946781
0.92816	0.945988
0.928087	0.945566
0.92807	0.944915
0.928049	0.944279
0.927993	0.943785
0.92799	0.943077
0.927934	0.942585
0.92791	0.941962
0.927903	0.941269
0.9279	0.940564
0.927913	0.939782
0.927924	0.93902
0.927865	0.938541
0.927907	0.93765
0.927882	0.937029
0.927882	0.936307
0.927743	0.936156
0.92774	0.93545
0.927747	0.934701
0.92782	0.933679
0.927747	0.933259
0.927761	0.932481
0.927719	0.931932
0.927597	0.93171
0.927497	0.931403
0.927625	0.930156
0.927563	0.929693
0.927458	0.9294
0.927462	0.928667
0.927493	0.927818
0.927413	0.927427
0.927451	0.92655
0.927434	0.925902
0.927441	0.925154
0.927365	0.924749
0.927375	0.923985
0.927417	0.923095
0.927368	0.922575
0.927382	0.921799
0.927354	0.921193
0.927382	0.920359
0.927406	0.919541
0.927493	0.918466
0.927351	0.918329
0.927379	0.917497
0.927385	0.916748
0.927347	0.916186
0.927344	0.915481
0.927198	0.915361
0.927354	0.913999
0.927326	0.913395
0.927135	0.91346
0.927337	0.911915
0.927354	0.911123
0.927347	0.910434
0.927344	0.909727
0.92709	0.91005
0.927108	0.909261
0.927076	0.90867
0.927111	0.907809
0.927108	0.907105
0.927108	0.906387
0.927139	0.90554
0.927149	0.904778
0.927073	0.904374
0.927094	0.903569
0.927267	0.902139
0.927076	0.902204
0.927094	0.901414
0.927125	0.900567
0.927059	0.90012
0.927066	0.899372
0.927031	0.898798
0.92708	0.897879
0.927059	0.897246
0.927066	0.896499
0.927104	0.895625
0.927024	0.895234
0.927017	0.894545
0.927024	0.893797
0.927028	0.893064
0.927	0.892461
0.927042	0.891572
0.927014	0.890968
0.926983	0.890379
0.926948	0.889803
0.926917	0.889213
0.926826	0.888866
0.926785	0.88832
0.926816	0.887475
0.926788	0.886871
0.92684	0.885939
0.926743	0.88562
0.926844	0.884491
0.926746	0.884173
0.926698	0.883654
0.92683	0.882396
0.926719	0.882135
0.926701	0.881489
0.926701	0.880772
0.926712	0.880013
0.926701	0.879337
0.926666	0.878764
0.926694	0.877932
0.92684	0.876617
0.926691	0.876512
0.926666	0.875895
0.926618	0.875377
0.926653	0.874519
0.926639	0.873859
0.926639	0.873143
0.926604	0.872568
0.926573	0.87198
0.926531	0.871434
0.926552	0.870631
0.926514	0.870072
0.926486	0.86947
0.926361	0.869267
0.926333	0.868666
0.926392	0.867707
0.926305	0.867348
0.926361	0.866404
0.926295	0.865959
0.92625	0.865429
0.926298	0.864514
0.926225	0.864097
0.926257	0.863254
0.926201	0.862767
0.926218	0.861981
0.926159	0.861508
0.926177	0.860721
0.926145	0.860134
0.926281	0.858863
0.926163	0.858632
0.926145	0.857989
0.926177	0.857144
0.926017	0.857086
0.926152	0.855814
0.926149	0.855114
0.926135	0.854456
0.926159	0.853642
0.925895	0.85401
0.925986	0.852925
0.925885	0.852623
0.925923	0.851753
0.925968	0.850853
0.92602	0.849925
0.92585	0.849908
0.925874	0.849096
0.925795	0.848709
0.925836	0.847824
0.925798	0.847266
0.925819	0.846468
0.925836	0.845683
0.925784	0.845183
0.925742	0.844639
0.925795	0.843711
0.925749	0.843184
0.925749	0.842471
0.925739	0.841799
0.925652	0.841442
0.925645	0.840758
0.925708	0.839787
0.925551	0.839715
0.925551	0.839002
0.925482	0.838572
0.925742	0.836792
0.925468	0.837204
0.925475	0.836464
0.925475	0.835752
0.925378	0.835438
0.925471	0.83434
0.925468	0.833642
0.925392	0.833243
0.925471	0.832202
0.925339	0.832032
0.925489	0.830706
0.925478	0.830036
0.925333	0.829922
0.925329	0.829224
0.925471	0.827928
0.925346	0.827729
0.925346	0.827016
0.925326	0.826387
0.925294	0.825806
0.92536	0.824823
